question_id,question_title,question_description,tags,score,answer_id,accepted_answer
76009718,Angular library with multiple entry points lazy loading,"I have a custom library with some custom element like: custom-a, custom-b and custom-c.
The structure is the following:

projets/custom-lib

src/lib

custom-a

custom-a.component.ts

custom-a.component.scss.ts

custom-a.module.ts



custom-b

custom-b.component.ts

custom-b.component.scss.ts

custom-b.module.ts



custom-c

custom-c.component.ts

custom-c.component.scss.ts

custom-c.module.ts







public-api.ts (includes those lines:
export * from './lib/custom-a'
export * from './lib/custom-b'
export * from './lib/custom-c'



)
I'm using custom-b component in another app, by importing it on its app.module.ts.
I've noticed that unless adding custom-b in the app template (adding ),custom-b.component.scss content is not used/seen on browser. Why is that? Is there lazy loading for modules by default? (No routing is used)
Thanks!
","angular, lazy-loading, angular-module",1,76028795,"Okey, so I think you did miss understand the way css works in angular. and are applying a css in an improper maner.
By telling that ViewEncapsulation.None you're removing the shadow DOM angular is generating. Which, when the components get rendered, will apply his css to every other element.
@Component({
  selector: 'app-custom-b',
  templateUrl: './custom-b.component.html',
  styleUrls: ['./custom-b.component.css'],
  encapsulation: ViewEncapsulation.None, // &lt;-- here
})

But this will only be applied when used.
A component, in Angular, should be able to leave on his own and should not impact other component (Not that way at least).
But if you wished to have a shared css file, you could do one of the following
1: Shared CSS

Create a new shared.component.css file
Add you css in there

:host {
  .test-b {
    background-color: pink;
  }
}


Use it in the component you wish.

2 : Global CSS

Add global css in the global_styles.css file. this will change the teat-b in your entire project

3 : Import exported css in the angular.json file

Open the angular.json file
Add a new style to the styles array

&quot;styles&quot;: [
&quot;src/global_styles.css&quot;,
&quot;new/path/to/my/project&quot;
],

_here if you don't know how to export CSS _
Explanation: ViewEncapsulation
None
Css will, when rendered, get applied to the entire project. prefer adding the component selector to avoid it having an impact in your project
app-custom-b {
  // your css
}

Pro: Let you change the css of some children element that you would be able to change otherwise.
Con: Not that good for optimization.
Encapsulated
Will be created in a kind of Shadow DOM.
Pro: Optimized
Con: You cannot change css in some children element that are in their own shadow DOM.
"
74743835,How to store functions and arguments to execute later?,"Suppose I have a 3 functions:
void A(int i){...}
void B(bool b, string s){...}
void C(float f, double d, char c){...}

In my application, in a given moment, I open a popup that has a button. My popup has a controller (called PopupController). It has references for everything in the popup and includes the function OnButtonPress(), called by the button at pressing.
My question is how to make the popup button execute those 3 functions with given parameter?
...
var popupController = PopupController.CreateInstance();
//I wanna execute this only at button press:
A(1);
B(true, &quot;s&quot;);
C(1, 2, 'c');

How can I do this? I'm allowed to create whatever is needed to store these functions in the PopupController.
","c#, callback",1,74743871,"delegates; for example
Action thing = () =&gt; A(1);

or
EventHandler handler = delegate {
    A(1);
    B(true, &quot;s&quot;);
    C(1, 2, 'c');
};

then invoke that delegate later when needed, for example thing(); or handler(this, EventArgs.Empty);.
this is even easier if the button-press is itself an event:
btn.Click += delegate {
    A(1);
    B(true, &quot;s&quot;);
    C(1, 2, 'c');
};

"
75383462,how to properly cleanup useEffect that contain async graphql operation,"I am using graphql/apollo and react.
I have the following code
  const [state, setState] = useState(undefined);
  useEffect(() =&gt; {
    (async () =&gt; {
      try {
        const workspace = await getFirstWorkspace();
        // Do Something
        setState(withSomething)
      } catch (error) {
        // Do Something Else
        setState(withErrorSomething)
      }
    })();
  }, [generateLink, getFirstWorkspace, masterDataStoreId]);

now, this worked fine until I updated some packages, I currently get thrown this error.

Uncaught (in promise) DOMException: signal is aborted without reason

From what I understand my useEffect throw this when the component is unmounted an the query didn't finish to run.
Now, this cause my catch to always trigger at least once, cause it looks like when the effect is run again cause one of the dep changed, it fail.
I &quot;&quot;&quot; fixed &quot;&quot;&quot; it by doing
  const [state, setState] = useState(undefined);
  useEffect(() =&gt; {
    (async () =&gt; {
      try {
        const workspace = await getFirstWorkspace();
        // Do Something
        setState(withSomething)
      } catch (error) {
        // Do Something Else
        if ((error as any)?.name === 'AbortError') {
          return;
        }
        setState(withErrorSomething)
      }
    })();
  }, [generateLink, getFirstWorkspace, masterDataStoreId]);

And not assign any state in case the error is an abort. But I couldn't find any proper solution or I don't understand why this is problematic before and not now, I did update some package but none mention a change of behavior on this end.
My question is, what should I do to do thing correctly ?
","javascript, reactjs, react-hooks, graphql",0,75383592,"I don't think the error you've quoted is coming from React. React used to complain if you did a state update in a component that was no longer mounted, but the error message it used was &quot;Can't perform a React state update on an unmounted component. This is a no-op, but it indicates a memory leak in your application.&quot; But recent versions of React don't do that because the React team decided it was too fussy.
Still, answering the question as asked:

If getFirstWorkspace offers a way to tell it to cancel what it's doing, you'd do that. For instance, if it supported AbortSignal, you might do this:
useEffect(() =&gt; {
    // *** Create a controller and get its signal
    const controller = new AbortController();
    const { signal } = controller;
    (async () =&gt; {
        try {
            // *** Pass the signal to `getFirstWorkspace`
            const workspace = await getFirstWorkspace(signal);
            // *** Only do something if the signal isn't aborted
            if (!signal.aborted) {
                // Do Something
                setState(withSomething);
            }
        } catch (error) {
            // *** Only do something if the signal isn't aborted
            if (!signal.aborted) {
                // Do Something Else
                setState(withErrorSomething);
            }
        }
    })();
    return () =&gt; {
        // *** Abort the signal on cleanup
        controller.abort();
    };
}, [generateLink, getFirstWorkspace, masterDataStoreId]);

...or similar if it doesn't support AbortSignal specifically but does provide some other way of cancelling its work.

If it doesn't, you could fall back to a flag telling you not to use the result:
useEffect(() =&gt; {
    // *** Start with a flag set to `false`
    let cancelled = false;
    (async () =&gt; {
        try {
            const workspace = await getFirstWorkspace();
            // *** Only do something if the flag is still `false`
            if (!cancelled) {
                // Do Something
                setState(withSomething);
            }
        } catch (error) {
            // *** Only do something if the flag is still `false`
            if (!cancelled) {
                // Do Something Else
                setState(withErrorSomething);
            }
        }
    })();
    return () =&gt; {
        // *** Set the flag on cleanup
        cancelled = true;
    };
}, [generateLink, getFirstWorkspace, masterDataStoreId]);



It's better to actually cancel the work if you can, but it's fine to have a fallback boolean if you can't. Just don't assume you can't, be sure to check first. :-)

Side note: I love async/await, but when you're doing just a single call and getting a promise, doing an async wrapper and try/catch around await can be a bit overkill. FWIW, just using the promise directly looks like this (using the flag in this case, but it works just as well with the controller/signal):
useEffect(() =&gt; {
    let cancelled = false;
    getFirstWorkspace().then(
        (workspace) =&gt; {
            if (!cancelled) {
                // Do Something
                setState(withSomething);
            }
        },
        (error) =&gt; {
            if (!cancelled) {
                // Do Something Else
                setState(withErrorSomething);
            }
        }
    );
    return () =&gt; {
        cancelled = true;
    };
}, [generateLink, getFirstWorkspace, masterDataStoreId]);

"
74910014,"SystemExit: 2 , args = parser.parse_args() error","How can I fix this ?
parser = argparse.ArgumentParser()
parser.add_argument(&quot;mode&quot;, help=&quot;Trains or tests the CNN&quot;, nargs=&quot;*&quot;, choices=[&quot;train&quot;, &quot;continue&quot;, &quot;test&quot;, &quot;confusionmatrix&quot;, &quot;vote&quot;, &quot;slice&quot;])
parser.add_argument(&quot;--resume&quot;, help=&quot;The version to continue training from&quot;, required=False, default=False)
parser.add_argument(&quot;--epochs&quot;, help=&quot;The number of epochs to finish training from&quot;, type=int, required=False, default=False)

args = parser.parse_args()

print(&quot;args&quot;, args)

I tried
*args, unknown = parser.parse_known_args() 

and it doesnt work
","python, arguments",-2,74910726,"You can't leave argument value blank. If your right value is one of them [&quot;train&quot;, &quot;continue&quot;, &quot;test&quot;, &quot;confusionmatrix&quot;, &quot;vote&quot;, &quot;slice&quot;] then you have to put like this:
parser.add_argument(&quot;--mode&quot;, help=&quot;Trains or tests the CNN&quot;, nargs=&quot;*&quot;, required=False, default='confusionmatrix')

You can replace 'confusionmatrix' with any one of them [&quot;train&quot;, &quot;continue&quot;, &quot;test&quot;, &quot;confusionmatrix&quot;, &quot;vote&quot;, &quot;slice&quot;]
If you get SystemExit: 2 you can try like this:
parser = argparse.ArgumentParser()
parser.add_argument(&quot;--mode&quot;, help=&quot;Trains or tests the CNN&quot;, nargs=&quot;*&quot;, required=False, default='confusionmatrix')
parser.add_argument(&quot;--resume&quot;, help=&quot;The version to continue training from&quot;, required=False, default=False)
parser.add_argument(&quot;--epochs&quot;, help=&quot;The number of epochs to finish training from&quot;, type=int, required=False, default=100)
parser.add_argument(&quot;-f&quot;, required=False)

args = parser.parse_args()

print(&quot;args&quot;, args)

You need to add in the end of &quot; arg_parse.add_argument &quot; line [ parser.add_argument(&quot;-f&quot;, required=False) ]
"
74776364,Sum of numbers in CTE,"For this CTE show counts of working/not working days.
with a(id, MON, TUE, WED, THUR, FRI, SAT, SUN) as (values (1,0,0,1,1,1,0,0),(2,1,1,1,1,0,0,0))
select * from a

I got this result but I changed CTE.
My request:
with a(id, days) as (values (1,0),(1,0),(1,1),(1,1),(1,1),(1,0),(1,0),(2,1),(2,1),(2,1),(2,1),(2,0),(2,0),(2,0))
select id, 'Working' as day_type, sum(days) &quot;COUNT&quot; from a group by shop_id union select id, 'Non-working' as day_type, count(days) - sum(days) &quot;COUNT&quot; from a group by id order by id, day_type

","sql, db2",-1,74776978,"If I understand your question, you want to be able to generate the output from your second query without altering the initial CTE a (which presumably represents an actual table or something).
There will be multiple ways of doing this, but one possibility is something like:
with a(shop_id, MON, TUE, WED, THUR, FRI, SAT, SUN) as (values (1,0,0,1,1,1,0,0),(2,1,1,1,1,0,0,0))
, b as (SELECT shop_id, MON + TUE + WED + THUR + FRI + SAT + SUN cnt FROM a)
SELECT shop_id, 'Working', cnt
FROM b
GROUP BY shop_id, cnt
UNION ALL
SELECT shop_id, 'Non-working', 7-cnt
FROM b
GROUP BY shop_id, cnt

Here, the CTE b contains the sum of working days for each shop_id. This is then unioned together with the non-working days (7-working). Using the second CTE isn't necessary, but lets us avoid repeating the bit that adds all the days together. If you prefer, you could do:
with a(shop_id, MON, TUE, WED, THUR, FRI, SAT, SUN) as (values (1,0,0,1,1,1,0,0),(2,1,1,1,1,0,0,0))
SELECT shop_id, 'Working', MON + TUE + WED + THUR + FRI + SAT + SUN cnt
FROM a
UNION ALL
SELECT shop_id, 'Non-working', 7-(MON + TUE + WED + THUR + FRI + SAT + SUN)
FROM a

Another options is to actually unpivot the table (convert the columns into rows) and then group by the shop_id and day_type. Something like:
with a(shop_id, MON, TUE, WED, THUR, FRI, SAT, SUN) as (values (1,0,0,1,1,1,0,0),(2,1,1,1,1,0,0,0))
,
b AS (SELECT shop_id, CASE P.w WHEN 0 THEN 'Non-working' ELSE 'Working' END day_type
FROM a, TABLE (VALUES(a.MON),
                  (a.TUE),
                  (a.WED),
                  (a.THUR),
                  (a.FRI),
                  (a.SAT),
                  (a.SUN)) AS P(w))
SELECT shop_id, day_type, count(*) cnt
FROM b
GROUP BY shop_id, day_type

In all cases above, you can use an ORDER BY to get the rows in the order you want them.
Here is a Fiddle of these working.
"
75052561,Append Data to A DolphinDB Table with R,"I have a DolphinDB table &quot;t1&quot;. Now I want to append data.frame in R to &quot;t1&quot;, how can I do? (Table schema cannot be taken into consideration. The number of columns of data.frame and t1 is the same.)
","r, sql-insert, bulkinsert, dolphindb",0,75064675,"Use dbUpload to upload data to DolphinDB server, and then append data to table “t1“.
&gt; conn &lt;- dbConnect(DolphinDB(), &quot;localhost&quot;, 8848, &quot;admin&quot;, &quot;123456&quot;)
&gt; ID=c(1L,2L)
&gt; x=c(1,2)
&gt; df=data.frame(ID,x)
&gt; df
  ID x
1  1 1
2  2 2
&gt; rs&lt;-dbUpload(conn, c(&quot;t1&quot;), list(df))
&gt; rs_rt&lt;-dbRun(conn, &quot;t1&quot;)
&gt; rs_rt
  ID x
1  1 1
2  2 2
&gt; dbRun(conn, &quot;loadTable('dfs://rangedb', `pt).append!(table(t1))&quot;)
[1] NA
&gt; res_run&lt;-dbRun(conn, &quot;select * from loadTable('dfs://rangedb', `pt)&quot;)
&gt; res_run
   ID          x
1   2 0.79314418
2   1 0.27108585
3   2 0.99476881
4   0 0.12563359
5   1 2.00000000
6   3 4.00000000
7   1 1.00000000
8   2 2.00000000
9   7 0.47339937
10  6 0.23528623
11  7 0.67196889
12  9 0.68633035
13  7 0.17768332

"
74930743,How to extract array's element from column of arrays?,"I have a dataframe where one of the columns consist of arrays. I need to extract first element from each array in this column. So, for the first row it would be 'classical harp', for 2nd - 'classic persian pop' etc. Here is an example:

And my code below. I tried using lambda along with apply or assign but it doesn't work - I mean I can't take first element of each array in a column:
df = df.assign(top_genre = lambda x: x['genres'][0])
df['new'] = df['genres'].apply(lambda x: x[0])

How to amend my code to make it work properly?
","python, pandas",1,74930915,"with lambda u can use
df['new'] = df['genres'].apply(lambda x: x.str[0])

"
75194484,How can I cast &&T to *const *const T?," let val = &amp;&amp;10;
 let ptr_ptr = val as *const *const i32; // casting `&amp;&amp;i32` as `*const *const i32` is invalid

I've thought that &amp;&amp;10 reserves 3 elements on a stack: 4 byte for value and 8 + 8 bytes for two pointers on x64. So, why there is a compiler error?
",rust,0,75194685,"The following example, till the error, is a decomposition of your attempt.
Your attempt to convert references to pointers seems correct because this section of the reference states

Pointers and references have the same layout

The as conversion you wrote implies two conversions at once.
This section of the reference gives a table of the conversions as can perform.
We find &amp;T to *const T (interpreting the footnotes of the table), but not &amp;&amp;T to *const *const T because &amp;T is not *const T (we need another conversion for that).
You can perform them as in the next expression, or decompose in many stages.
fn main() {
    let val = 10;
    let ref_val = &amp;val;
    let ref_ref_val = &amp;ref_val;
    // let ptr_ptr_val = ref_ref_val as *const *const i32; // ERROR
    //
    let ptr_ptr_val = ref_ref_val as *const &amp;i32 as *const *const i32;
    println!(&quot;{} {}&quot;, **ref_ref_val, unsafe { **ptr_ptr_val });
    //
    let ptr_ptr_val = &amp;&amp;10 as *const &amp;i32 as *const *const i32;
    println!(&quot;{}&quot;, unsafe { **ptr_ptr_val });
    //
    let ptr_ptr_val: *const *const i32 = &amp;(&amp;10 as *const i32);
    println!(&quot;{}&quot;, unsafe { **ptr_ptr_val });
    //
    let ptr_val = ref_val as *const i32;
    let ref_ptr_val = &amp;ptr_val;
    let ptr_ptr_val = ref_ptr_val as *const *const i32;
    println!(&quot;{} {}&quot;, **ref_ref_val, unsafe { **ptr_ptr_val });
}
/*
10 10
10
10
10 10
*/

"
75723462,Bold and italics with taipy-gui,"How to put a string in bold and italics on taipy-gui?
For example, I would like the word famous to have both styles.
from taipy import Gui

Gui(page=&quot;My *famous* app&quot;).run()

","python, python-3.x, taipy",0,75724042,"The usual Markdown syntax should work in Taipy. For example, you can use ***:
from taipy import Gui

Gui(page=&quot;My ***famous*** app&quot;).run()

"
75344215,Why my clojure repl formatting is broken?,"I am new to Clojure, and I am usually using it from (Spac)emacs, where the repl formats fine. However, when I try to use the repl within a gnome-terminal, then the formatting is broken, i.e. after 'sending' some code, the line of code gets 'reformatted' as shown in the screencast below:

Anybody has some idea what is going on here? The terminal is just a basic 'gnome-terminal' on Fedora.
B.t.w. the same screencast is used for reporting an issue with criterium about the bench example hanging.
",clojure,1,75362610,"Disclaimer: this is not a solution to the problem, but it shows,
where the problem lies and what are workarounds.
TL;DR: call clojure (which does not use rlwrap¹; use
Rebel-Readline
instead, for more features
clj calls clojure, but checks, if rlwrap is installed and uses
that to call clojure with some settings, that are suitable for a Lisp.
rlwrap is a great tool, to get readline capabilities with
interactive CLI tools, that don't have it (e.g. emacs/vi-mode, history,
&quot;hippy&quot; completion).  But in this case it is the culprit to smash up the
REPL.  What's underlying problem is not clear, but in cases like this
the options usually are: buggy software (the terminal, rlwrap, or the
way Clojure interacts with the terminal), wrong/buggy TERM settings or
term-capabilities.
That said, rlwrap might be the &quot;just good enough&quot; option here
anyway.  First of all Clojure developers tend to use the REPL via the
editor anyway.  Second there is a far superior option to get what
rlwrap brings to the table:
Rebel-Readline
Beside emacs/vi-modes and history it brings (and probably more):

syntax highlighting for both input and output (with pretty-printing)
multi-line edit in the REPL
proper auto-completion
showing the doc-string of the function under the cursor


¹) From: https://github.com/hanslub42/rlwrap

rlwrap is a 'readline wrapper', a small utility that uses the GNU Readline library to allow the editing of keyboard input for any command.

"
75187395,Select rows with and without match of join,"This – allegedly easy – task currently I cannot solve.
SQL Fiddle
http://sqlfiddle.com/#!17/90dce/1
Schema
Given this schema and data
CREATE TABLE asset (
    &quot;id&quot; BIGINT NULL DEFAULT NULL,
    &quot;name&quot; TEXT NULL DEFAULT NULL,
    PRIMARY KEY (&quot;id&quot;)
);
CREATE INDEX IF NOT EXISTS &quot;IDX_id&quot; ON asset (id);

CREATE TABLE category (
    &quot;id&quot; BIGINT NULL DEFAULT NULL,
    &quot;ctype&quot; TEXT NULL DEFAULT NULL,
    &quot;name&quot; TEXT NULL DEFAULT NULL,
    PRIMARY KEY (&quot;id&quot;)
);
CREATE INDEX IF NOT EXISTS &quot;IDX_id&quot; ON category (id);

CREATE TABLE asset_category (
    &quot;asset_id&quot; BIGINT NULL DEFAULT NULL,
    &quot;category_id&quot; BIGINT NULL DEFAULT NULL,
    CONSTRAINT &quot;FK_asset_id&quot; FOREIGN KEY (&quot;asset_id&quot;) REFERENCES &quot;asset&quot; (&quot;id&quot;) ON UPDATE CASCADE ON DELETE SET NULL,
    CONSTRAINT &quot;FK_category_id&quot; FOREIGN KEY (&quot;category_id&quot;) REFERENCES &quot;category&quot; (&quot;id&quot;) ON UPDATE CASCADE ON DELETE SET NULL,
    UNIQUE (asset_id, category_id)
);


INSERT INTO asset (id, &quot;name&quot;) VALUES(1, 'Awesome Asset with a hit');
INSERT INTO asset (id, &quot;name&quot;) VALUES(2, 'Great Asset without a hit');

INSERT INTO category (id, &quot;name&quot;, &quot;ctype&quot;) VALUES(1, 'First Category', NULL);
INSERT INTO category (id, &quot;name&quot;, &quot;ctype&quot;) VALUES(2, 'Second Category', 'directory');

INSERT INTO asset_category (&quot;asset_id&quot;, &quot;category_id&quot;) VALUES(1, 1);
INSERT INTO asset_category (&quot;asset_id&quot;, &quot;category_id&quot;) VALUES(1, 2);
INSERT INTO asset_category (&quot;asset_id&quot;, &quot;category_id&quot;) VALUES(2, 1);

Task
I want to get all assets with their category Id (in case they have one of type &quot;directory&quot;. Otherwise NULL as category.
See my query below, I wrote two joins letting me limit the results in the ON clause. However, since both are related to the other category, the first JOIN hinders me to get a clean result.
What I tried
This query Query A
SELECT a.id &quot;assetId&quot;, c.id &quot;categoryId&quot;
FROM asset a
LEFT JOIN asset_category ac ON ac.asset_id = a.id
left join category c on (
    c.id = ac.category_id
    AND
    c.ctype = 'directory'   
)

restulting in:
assetId     categoryId
1           (null)
1           2
2           (null)

That is almost good, except, assetId 1 appears twice. This probably due to first JOIN, which creates a relation to assetcategory and the other category not of type 'directory'. Same as assetId 2.
Query B uses inner join:
SELECT a.id &quot;assetId&quot;, c.id &quot;categoryId&quot;
FROM asset a
LEFT JOIN asset_category ac ON ac.asset_id = a.id
inner join category c on (
    c.id = ac.category_id
    AND
    c.ctype = 'directory'   
)

resulting in
assetId     categoryId
1           2

However, here the problem is, it hides asset with id 2 for me as join is not successfully resolving asset id 2.
Desired output
assetId | categoryId
1       | 2
2       | null

I would be really happy about this seemingly simple task.
",postgresql,1,75187823,"demo:db&lt;&gt;fiddle
Your first query is a good approach. It seems you wanted only one record per id. This is what is DISTINCT ON for:
SELECT DISTINCT ON (a.id)
    a.id, c.id
FROM asset a
LEFT JOIN asset_category ac ON a.id = ac.asset_id
LEFT JOIN category c ON c.id = ac.category_id AND c.&quot;ctype&quot; = 'directory'
ORDER BY a.id, ctype NULLS LAST

So, just order your joined result by id first, and order ctype = NULL records to bottom, which makes the directory values bubble up being the first one. DISTINCT ON takes the first record for each id afterwards which is the one you expect.
"
75699798,Scipy - Ks2samps statistic location,"I follow this official doc to conduct the two-sample Kolmogorov-Smirnov test. I would like to ask how to get the statistic_location (i.e., the location of maximum difference between the two CDFs). In the documentation, it specifies that the ks_2samp function can return the statistic_location but in fact it only returns the statistic and pvalue.
For example:
import numpy as np
from scipy import stats
n1 = np.random.normal(0,1,20)
n2 = np.random.normal(1,1,20)
stats.ks_2samp(n1,n2)

The result is:
KstestResult(statistic=0.55, pvalue=0.00396729438660086)

","python, scipy",0,75700559,"Verify SciPy version is &gt;= v1.10. location_statistics and statistic_sign were added to the result of ks_2samp() in version 1.10. Source: https://github.com/scipy/scipy/pull/17062
"
75610549,Can Someone Explain Why With PHP You Cannot Have A Form Inside Another Forms Processing Logic?,"I noticed when building a custom plugin for WordPress - I could not have a form nested within another form.
For example,
?&gt;
    &lt;form method=&quot;POST&quot;&gt;
    &lt;input type=&quot;text&quot; name=&quot;username&quot; id=&quot;username&quot; placeholder=&quot;Username&quot; value=&quot;&quot;&gt;
    &lt;input type=&quot;submit&quot; name=&quot;get_new_user&quot; value=&quot;Submit&quot;&gt;
    &lt;/form&gt;

&lt;?php

if (isset($_POST['get_new_user'])) {
    var_dump(&quot;Submit Successful&quot;);}

So this works - when the form &quot;get_new_user&quot; is submitted the message &quot;Submit Successful&quot; outputs.
But when I nest a form inside a form - it does not work.
For example:
    ?&gt;
    &lt;form method=&quot;POST&quot;&gt;
    &lt;input type=&quot;text&quot; name=&quot;username&quot; id=&quot;username&quot; placeholder=&quot;Username&quot; value=&quot;&quot;&gt;
    &lt;input type=&quot;submit&quot; name=&quot;get_new_user&quot; value=&quot;Submit&quot;&gt;
    &lt;/form&gt;

    &lt;?php

if (isset($_POST['get_new_user'])) {
    var_dump(&quot;Submit Successful&quot;);
    ?&gt;

    &lt;form method=&quot;POST&quot;&gt;
        &lt;input type=&quot;number&quot; name=&quot;user_id&quot; id=&quot;user_id&quot; value=&quot;1&quot;/&gt;
        &lt;input type=&quot;submit&quot; name=&quot;submit_sensitive_data&quot; value=&quot;Save Info&quot; /&gt;
    &lt;/form&gt;
    &lt;?php

    if (isset($_POST['submit_sensitive_data'])) {
        var_dump(&quot;Second Submit Successful&quot;);}}

This nested form submit - does not work - the second var_dump message &quot;Second Submit Successful&quot; is never triggered and I receive an error message in the debug.log of:
rtrim(): Passing null to parameter #1 ($string) of type string is deprecated..

Now when I move the second form outside the if statement like this:
    ?&gt;
    &lt;form method=&quot;POST&quot;&gt;
    &lt;input type=&quot;text&quot; name=&quot;username&quot; id=&quot;username&quot; placeholder=&quot;Username&quot; value=&quot;&quot;&gt;
    &lt;input type=&quot;submit&quot; name=&quot;get_new_user&quot; value=&quot;Submit&quot;&gt;
    &lt;/form&gt;

    &lt;?php

   if (isset($_POST['get_new_user'])) {
       var_dump(&quot;Submit Successful&quot;);}

    ?&gt;

    &lt;form method=&quot;POST&quot;&gt;
        &lt;input type=&quot;number&quot; name=&quot;user_id&quot; id=&quot;user_id&quot; value=&quot;1&quot;/&gt;
        &lt;input type=&quot;submit&quot; name=&quot;submit_sensitive_data&quot; value=&quot;Save Info&quot; /&gt;
    &lt;/form&gt;
    &lt;?php

    if (isset($_POST['submit_sensitive_data'])) {
        var_dump(&quot;Second Submit Successful&quot;);}

Since it's outside the if statement - the second message outputs and I don't receive an error message.
Can someone explain why with modern programming something like this does not work?
","php, wordpress, forms",-1,75610659,"So your logic renders/processes the secondary form when get_new_user is present, if its not present, it doesn't go into your IF statement. perhaps you need if (isset($_POST['get_new_user']) or isset($_POST['submit_sensitive_data'])), but realistically, your design needs improvement, there's no need to nest your secondary processing logic inside of the first condition. Your secondary form POST doesn't have the get_new_user value, hence why the code isn't reached.

Since you're going &quot;deeper&quot; into the form flow, bump the detection of your secondary form submit before the primary...
&lt;?php

if (isset($_POST['submit_sensitive_data'])) {

    var_dump(&quot;Second Submit Successful&quot;);}

elseif (isset($_POST['get_new_user'])) {

    var_dump(&quot;First Submit Successful&quot;);}

?&gt;

&lt;form method=&quot;POST&quot;&gt;
    &lt;input type=&quot;number&quot; name=&quot;user_id&quot; id=&quot;user_id&quot; value=&quot;1&quot;/&gt;
    &lt;input type=&quot;submit&quot; name=&quot;submit_sensitive_data&quot; value=&quot;Save Info&quot; /&gt;
&lt;/form&gt;

&lt;?php } else { ?&gt;

First Form / Default State

&lt;form method=&quot;POST&quot;&gt;
    &lt;input type=&quot;text&quot; name=&quot;username&quot; id=&quot;username&quot; placeholder=&quot;Username&quot; value=&quot;&quot;&gt;
    &lt;input type=&quot;submit&quot; name=&quot;get_new_user&quot; value=&quot;Submit&quot;&gt;
&lt;/form&gt;

&lt;?php }

"
