question_id,model,label,score
75627568,chat-gpt-3.5,neutral,0.9996582269668579
75627568,original-answer,neutral,0.9930874705314636
75627568,llama,positive,0.9990026354789734
74746284,chat-gpt-3.5,neutral,0.9996801614761353
74746284,original-answer,negative,0.5797927379608154
74746284,llama,neutral,0.9997826218605042
76071743,chat-gpt-3.5,neutral,0.9997746348381042
76071743,original-answer,neutral,0.9997642636299133
76071743,llama,positive,0.9989151954650879
75726570,chat-gpt-3.5,neutral,0.999743640422821
75726570,original-answer,neutral,0.6736592650413513
75726570,llama,neutral,0.9995647072792053
74864399,chat-gpt-3.5,neutral,0.9997074007987976
74864399,original-answer,neutral,0.9994970560073853
74864399,llama,neutral,0.9996373653411865
75056105,chat-gpt-3.5,neutral,0.9997569918632507
75056105,original-answer,neutral,0.999667763710022
75056105,llama,neutral,0.9997009038925171
75188688,chat-gpt-3.5,neutral,0.999756395816803
75188688,original-answer,neutral,0.9996591806411743
75188688,llama,neutral,0.9992738366127014
75040685,chat-gpt-3.5,neutral,0.9997267127037048
75040685,original-answer,neutral,0.9996777772903442
75040685,llama,neutral,0.999106228351593
74991186,chat-gpt-3.5,neutral,0.9997430443763733
74991186,original-answer,neutral,0.9997219443321228
74991186,llama,positive,0.9987612962722778
74731934,chat-gpt-3.5,neutral,0.9996898174285889
74731934,original-answer,neutral,0.5716589689254761
74731934,llama,positive,0.9924367070198059
74825007,chat-gpt-3.5,neutral,0.999664306640625
74825007,original-answer,neutral,0.9996978044509888
74825007,llama,neutral,0.9996354579925537
74905593,chat-gpt-3.5,neutral,0.9997329115867615
74905593,original-answer,neutral,0.9995469450950623
74905593,llama,neutral,0.999693751335144
75438995,chat-gpt-3.5,neutral,0.9995653033256531
75438995,original-answer,neutral,0.9995672106742859
75438995,llama,neutral,0.9997462630271912
76021384,chat-gpt-3.5,neutral,0.9996850490570068
76021384,original-answer,neutral,0.9996727705001831
76021384,llama,positive,0.9994812607765198
75390841,chat-gpt-3.5,neutral,0.9997734427452087
75390841,original-answer,neutral,0.9997318387031555
75390841,llama,neutral,0.9713227152824402
74877491,chat-gpt-3.5,positive,0.9992902278900146
74877491,original-answer,neutral,0.9997486472129822
74877491,llama,neutral,0.9997437596321106
75950803,chat-gpt-3.5,neutral,0.9996917247772217
75950803,original-answer,negative,0.811608612537384
75950803,llama,neutral,0.9996416568756104
75461439,chat-gpt-3.5,neutral,0.9996770620346069
75461439,original-answer,neutral,0.9997370839118958
75461439,llama,neutral,0.9997491240501404
75080882,chat-gpt-3.5,neutral,0.9996259212493896
75080882,original-answer,neutral,0.9995982050895691
75080882,llama,positive,0.9990929365158081
75185409,chat-gpt-3.5,neutral,0.9997158646583557
75185409,original-answer,neutral,0.9997057318687439
75185409,llama,neutral,0.9992257356643677
75374281,chat-gpt-3.5,neutral,0.9992934465408325
75374281,original-answer,neutral,0.9997078776359558
75374281,llama,neutral,0.9997076392173767
75881502,chat-gpt-3.5,neutral,0.9996966123580933
75881502,original-answer,neutral,0.9973032474517822
75881502,llama,neutral,0.9997532963752747
74976717,chat-gpt-3.5,neutral,0.9995656609535217
74976717,original-answer,neutral,0.9996647834777832
74976717,llama,neutral,0.9996143579483032
75184994,chat-gpt-3.5,neutral,0.9997715353965759
75184994,original-answer,neutral,0.9997288584709167
75184994,llama,neutral,0.9996883869171143
74776471,chat-gpt-3.5,neutral,0.9995881915092468
74776471,original-answer,neutral,0.999646782875061
74776471,llama,positive,0.9989176988601685
74916407,chat-gpt-3.5,neutral,0.999734103679657
74916407,original-answer,neutral,0.9997571110725403
74916407,llama,neutral,0.9978179931640625
76066060,chat-gpt-3.5,neutral,0.9996036887168884
76066060,original-answer,neutral,0.9995529055595398
76066060,llama,neutral,0.9996576309204102
75318474,chat-gpt-3.5,neutral,0.9997221827507019
75318474,original-answer,neutral,0.9996258020401001
75318474,llama,neutral,0.9995716214179993
75204334,chat-gpt-3.5,neutral,0.9997560381889343
75204334,original-answer,neutral,0.7747812271118164
75204334,llama,neutral,0.9995954632759094
74997974,llama,neutral,0.9996523857116699
75205360,llama,neutral,0.9994702935218811
75083235,llama,positive,0.9991458654403687
75549944,chat-gpt-3.5,neutral,0.9997397065162659
75549944,original-answer,neutral,0.9997809529304504
75549944,llama,neutral,0.9996849298477173
75763820,llama,neutral,0.9993273019790649
75205665,llama,neutral,0.9996435642242432
76009085,llama,neutral,0.9997289776802063
75999602,llama,neutral,0.9996212720870972
74912847,llama,positive,0.9992703795433044
75196037,llama,neutral,0.9995842576026917
75003993,llama,neutral,0.9996803998947144
74871587,llama,neutral,0.9996845722198486
74652347,llama,neutral,0.9997294545173645
75827366,llama,neutral,0.9993047714233398
75555522,chat-gpt-3.5,neutral,0.9997158646583557
75555522,original-answer,neutral,0.9996421337127686
75555522,llama,neutral,0.9996721744537354
75056149,llama,neutral,0.9997007846832275
75257103,llama,neutral,0.9997497200965881
74670948,llama,neutral,0.9995704293251038
74778945,llama,neutral,0.9992637038230896
74807729,llama,positive,0.9980460405349731
75416375,llama,neutral,0.9993190765380859
75762757,llama,neutral,0.9997496008872986
75238728,llama,neutral,0.9993858337402344
74794400,llama,positive,0.9990679621696472
75764309,llama,neutral,0.9997259974479675
75619912,chat-gpt-3.5,neutral,0.9997387528419495
75619912,original-answer,neutral,0.9997674822807312
75619912,llama,neutral,0.9995773434638977
75815092,llama,neutral,0.9995133876800537
75514021,llama,neutral,0.9996665716171265
76009718,llama,neutral,0.995676577091217
74743835,llama,neutral,0.9996144771575928
75383462,llama,neutral,0.9995421171188354
74910014,llama,positive,0.9984492063522339
74776364,llama,neutral,0.9997490048408508
75052561,llama,neutral,0.5301300287246704
74930743,llama,neutral,0.999675989151001
75194484,chat-gpt-3.5,neutral,0.999699592590332
75194484,original-answer,neutral,0.9996583461761475
75194484,llama,neutral,0.9996376037597656
75723462,llama,positive,0.9997469782829285
75344215,llama,neutral,0.9997302889823914
75187395,llama,neutral,0.9996054768562317
75699798,llama,positive,0.9996973276138306
75610549,llama,neutral,0.9997383952140808
75621990,llama,neutral,0.9996964931488037
75648158,llama,neutral,0.99910968542099
75552848,llama,neutral,0.9992013573646545
75392538,llama,positive,0.9971945285797119
75694420,llama,neutral,0.9996614456176758
75377287,llama,neutral,0.9997296929359436
76082047,chat-gpt-3.5,neutral,0.9997262358665466
76082047,original-answer,neutral,0.9997480511665344
76082047,llama,neutral,0.9997170567512512
74659206,llama,neutral,0.9996508359909058
74698926,llama,neutral,0.7307716012001038
75978976,llama,neutral,0.9995225667953491
75585439,llama,neutral,0.9996620416641235
74661098,llama,positive,0.9993817806243896
75915685,llama,positive,0.9959064722061157
76028371,llama,neutral,0.9996849298477173
75130798,llama,neutral,0.5980895757675171
75409618,llama,neutral,0.9996846914291382
74708210,llama,neutral,0.9997089505195618
75801284,chat-gpt-3.5,neutral,0.9997397065162659
75801284,original-answer,neutral,0.9997077584266663
75801284,llama,neutral,0.9997602105140686
75144334,llama,neutral,0.9997507929801941
75036609,llama,positive,0.99964439868927
75666909,llama,neutral,0.9990774393081665
75554326,llama,neutral,0.9997413754463196
76024411,llama,neutral,0.9996498823165894
75039363,llama,neutral,0.999661922454834
75517381,llama,neutral,0.9732630848884583
75219282,llama,positive,0.9977927207946777
75022490,llama,neutral,0.9996899366378784
74626863,llama,neutral,0.9996944665908813
75610152,llama,neutral,0.9997406601905823
75194988,chat-gpt-3.5,neutral,0.999752938747406
75194988,original-answer,neutral,0.999071478843689
75194988,llama,neutral,0.9996275901794434
74721482,llama,neutral,0.9992121458053589
74906864,llama,neutral,0.9994565844535828
75569999,llama,neutral,0.9243112206459045
75709844,llama,neutral,0.9997445940971375
75248840,llama,neutral,0.9996321201324463
75100575,llama,positive,0.9982181191444397
75958646,llama,neutral,0.9997109770774841
74895100,llama,neutral,0.9997267127037048
75909740,llama,neutral,0.9995775818824768
75141541,llama,neutral,0.9616317749023438
75928075,chat-gpt-3.5,neutral,0.9997444748878479
75928075,original-answer,neutral,0.9996975660324097
75928075,llama,positive,0.9995644688606262
75672793,llama,positive,0.9988499879837036
74633644,llama,positive,0.9987095594406128
75758831,llama,neutral,0.9996874332427979
74871350,llama,neutral,0.9997343420982361
74704512,llama,neutral,0.9996862411499023
76018687,llama,neutral,0.999617338180542
75584772,llama,neutral,0.9997530579566956
74635523,llama,neutral,0.9997573494911194
75768527,llama,neutral,0.999618649482727
75659998,llama,positive,0.9996707439422607
75338255,llama,neutral,0.9996992349624634
75922766,chat-gpt-3.5,neutral,0.9997091889381409
75922766,original-answer,neutral,0.9995669722557068
75922766,llama,neutral,0.9997389912605286
75367179,llama,neutral,0.9996167421340942
75080442,llama,neutral,0.9995679259300232
75003039,llama,neutral,0.9996645450592041
74632731,llama,positive,0.9972172975540161
75264592,llama,neutral,0.999659538269043
74694970,llama,positive,0.9982410669326782
75029678,llama,neutral,0.9996664524078369
75780030,llama,neutral,0.9997110962867737
75902318,llama,neutral,0.999670147895813
74765075,chat-gpt-3.5,neutral,0.9997404217720032
74765075,original-answer,neutral,0.999667763710022
74765075,llama,neutral,0.9996745586395264
75062538,llama,neutral,0.9980149269104004
75915623,llama,neutral,0.9992276430130005
75349712,llama,neutral,0.999639630317688
75198599,llama,neutral,0.5147489905357361
75794776,llama,neutral,0.9996228218078613
74919045,llama,neutral,0.9598610997200012
75635774,llama,neutral,0.9992653727531433
75291308,llama,neutral,0.9996131062507629
74813041,llama,neutral,0.9981573224067688
74745783,chat-gpt-3.5,positive,0.9966891407966614
74745783,original-answer,neutral,0.9997575879096985
74745783,llama,neutral,0.9996795654296875
75369191,llama,neutral,0.9997320771217346
75426952,llama,neutral,0.9995670914649963
76012769,llama,neutral,0.999053418636322
75513958,llama,neutral,0.9995524287223816
74802863,llama,neutral,0.9996640682220459
74996056,llama,neutral,0.9996787309646606
75119837,llama,neutral,0.9996750354766846
75903800,llama,positive,0.7526081204414368
75346885,llama,neutral,0.9993682503700256
75012061,chat-gpt-3.5,neutral,0.9997051358222961
75012061,original-answer,neutral,0.9996180534362793
75012061,llama,positive,0.99892657995224
75135923,llama,neutral,0.9995375871658325
75958436,llama,neutral,0.9997047781944275
74637515,llama,neutral,0.9997351765632629
75715631,llama,positive,0.9962342381477356
75745637,llama,positive,0.9997310042381287
75919061,llama,positive,0.9997953772544861
75494817,llama,positive,0.9987468719482422
75644586,llama,neutral,0.9840455055236816
75449604,llama,neutral,0.9990072846412659
75977888,llama,neutral,0.9996848106384277
74870967,chat-gpt-3.5,neutral,0.9997093081474304
74870967,original-answer,neutral,0.9996235370635986
74870967,llama,neutral,0.9996618032455444
75135939,llama,neutral,0.9995262622833252
75346823,llama,neutral,0.9997410178184509
74733701,llama,neutral,0.9996790885925293
75499333,llama,neutral,0.9995402097702026
75193954,llama,neutral,0.9995937943458557
74997974,chat-gpt-3.5,neutral,0.9995160102844238
74997974,original-answer,neutral,0.9990354776382446
75205360,chat-gpt-3.5,neutral,0.999584972858429
75205360,original-answer,neutral,0.9996341466903687
75083235,chat-gpt-3.5,neutral,0.999609649181366
75083235,original-answer,neutral,0.9997054934501648
75763820,chat-gpt-3.5,neutral,0.9997137188911438
75763820,original-answer,neutral,0.9988958835601807
75205665,chat-gpt-3.5,neutral,0.9996998310089111
75205665,original-answer,neutral,0.9994553923606873
76009085,chat-gpt-3.5,neutral,0.9997441172599792
76009085,original-answer,neutral,0.9967743754386902
75999602,chat-gpt-3.5,neutral,0.9997171759605408
75999602,original-answer,neutral,0.999638557434082
74912847,chat-gpt-3.5,neutral,0.9996298551559448
74912847,original-answer,neutral,0.9795479774475098
75196037,chat-gpt-3.5,neutral,0.9996664524078369
75196037,original-answer,neutral,0.9994828701019287
75003993,chat-gpt-3.5,neutral,0.9997053742408752
75003993,original-answer,neutral,0.999484658241272
74871587,chat-gpt-3.5,neutral,0.9997392296791077
74871587,original-answer,neutral,0.9996647834777832
74652347,chat-gpt-3.5,neutral,0.9997261166572571
74652347,original-answer,neutral,0.9992687106132507
75827366,chat-gpt-3.5,neutral,0.9997187256813049
75827366,original-answer,neutral,0.999626636505127
75056149,chat-gpt-3.5,neutral,0.9261103868484497
75056149,original-answer,neutral,0.9997919201850891
75257103,chat-gpt-3.5,neutral,0.99962317943573
75257103,original-answer,neutral,0.9995734095573425
74670948,chat-gpt-3.5,neutral,0.9996205568313599
74670948,original-answer,neutral,0.9996786117553711
74778945,chat-gpt-3.5,neutral,0.999727189540863
74778945,original-answer,neutral,0.9996910095214844
74807729,chat-gpt-3.5,neutral,0.9997546076774597
74807729,original-answer,neutral,0.9961174726486206
75416375,chat-gpt-3.5,neutral,0.9996161460876465
75416375,original-answer,neutral,0.9995386600494385
75762757,chat-gpt-3.5,neutral,0.9997506737709045
75762757,original-answer,neutral,0.9993460774421692
75238728,chat-gpt-3.5,neutral,0.9997071623802185
75238728,original-answer,neutral,0.9993813037872314
74794400,chat-gpt-3.5,neutral,0.9996138215065002
74794400,original-answer,neutral,0.9997507929801941
75764309,chat-gpt-3.5,neutral,0.9996806383132935
75764309,original-answer,neutral,0.9996246099472046
75815092,chat-gpt-3.5,neutral,0.9997190833091736
75815092,original-answer,neutral,0.9996882677078247
75514021,chat-gpt-3.5,neutral,0.9997085928916931
75514021,original-answer,neutral,0.9996337890625
76009718,chat-gpt-3.5,neutral,0.9996845722198486
76009718,original-answer,neutral,0.9843947887420654
74743835,chat-gpt-3.5,neutral,0.9996135830879211
74743835,original-answer,neutral,0.9966663718223572
75383462,chat-gpt-3.5,neutral,0.9996514320373535
75383462,original-answer,neutral,0.9968047142028809
74910014,chat-gpt-3.5,neutral,0.9994946718215942
74910014,original-answer,neutral,0.9997574687004089
74776364,chat-gpt-3.5,positive,0.9994857311248779
74776364,original-answer,neutral,0.9997726082801819
75052561,chat-gpt-3.5,neutral,0.9997349381446838
75052561,original-answer,neutral,0.9995859265327454
74930743,chat-gpt-3.5,neutral,0.9996558427810669
74930743,original-answer,neutral,0.9997468590736389
75723462,chat-gpt-3.5,neutral,0.9996034502983093
75723462,original-answer,neutral,0.9997445940971375
75344215,chat-gpt-3.5,neutral,0.9997652173042297
75344215,original-answer,neutral,0.9996343851089478
75187395,chat-gpt-3.5,neutral,0.9996232986450195
75187395,original-answer,neutral,0.9967400431632996
75699798,chat-gpt-3.5,neutral,0.9996784925460815
75699798,original-answer,neutral,0.999724805355072
75610549,chat-gpt-3.5,neutral,0.9994613528251648
75610549,original-answer,neutral,0.9996026158332825
75621990,chat-gpt-3.5,neutral,0.9996916055679321
75621990,original-answer,neutral,0.9995889067649841
75648158,chat-gpt-3.5,neutral,0.9996832609176636
75648158,original-answer,neutral,0.9997350573539734
75552848,chat-gpt-3.5,neutral,0.9994428753852844
75552848,original-answer,neutral,0.9993792772293091
75392538,chat-gpt-3.5,neutral,0.999747097492218
75392538,original-answer,neutral,0.8538435101509094
75694420,chat-gpt-3.5,neutral,0.9996663331985474
75694420,original-answer,neutral,0.9996801614761353
75377287,chat-gpt-3.5,positive,0.9988861680030823
75377287,original-answer,neutral,0.9876556992530823
74659206,chat-gpt-3.5,neutral,0.9996917247772217
74659206,original-answer,neutral,0.9995465874671936
74698926,chat-gpt-3.5,neutral,0.9997076392173767
74698926,original-answer,neutral,0.9997294545173645
75978976,chat-gpt-3.5,neutral,0.9994994401931763
75978976,original-answer,neutral,0.9996373653411865
75585439,chat-gpt-3.5,neutral,0.9997509121894836
75585439,original-answer,neutral,0.9950201511383057
74661098,chat-gpt-3.5,neutral,0.9996465444564819
74661098,original-answer,neutral,0.9996953010559082
75915685,chat-gpt-3.5,neutral,0.9996798038482666
75915685,original-answer,neutral,0.9997510313987732
76028371,chat-gpt-3.5,neutral,0.9996153116226196
76028371,original-answer,neutral,0.9996228218078613
75130798,chat-gpt-3.5,neutral,0.9997689127922058
75130798,original-answer,neutral,0.9997203946113586
75409618,chat-gpt-3.5,neutral,0.9997479319572449
75409618,original-answer,neutral,0.9968773126602173
74708210,chat-gpt-3.5,neutral,0.9996134638786316
74708210,original-answer,neutral,0.999650239944458
75144334,chat-gpt-3.5,neutral,0.9997327923774719
75144334,original-answer,neutral,0.9996596574783325
75036609,chat-gpt-3.5,neutral,0.9996974468231201
75036609,original-answer,neutral,0.9962286949157715
75666909,chat-gpt-3.5,neutral,0.9997138381004333
75666909,original-answer,neutral,0.9994912147521973
75554326,chat-gpt-3.5,neutral,0.9997043013572693
75554326,original-answer,neutral,0.999670147895813
76024411,chat-gpt-3.5,neutral,0.9996377229690552
76024411,original-answer,neutral,0.9997219443321228
75039363,chat-gpt-3.5,neutral,0.9996747970581055
75039363,original-answer,neutral,0.9997510313987732
75517381,chat-gpt-3.5,neutral,0.9996460676193237
75517381,original-answer,neutral,0.9996833801269531
75219282,chat-gpt-3.5,neutral,0.9997289776802063
75219282,original-answer,neutral,0.999482274055481
75022490,chat-gpt-3.5,neutral,0.9997517466545105
75022490,original-answer,neutral,0.9995206594467163
74626863,chat-gpt-3.5,neutral,0.9997583031654358
74626863,original-answer,neutral,0.9997797608375549
75610152,chat-gpt-3.5,neutral,0.9995953440666199
75610152,original-answer,neutral,0.7879098057746887
74721482,chat-gpt-3.5,neutral,0.9969846606254578
74721482,original-answer,neutral,0.9997113347053528
74906864,chat-gpt-3.5,neutral,0.9995459914207458
74906864,original-answer,neutral,0.9997206330299377
75569999,chat-gpt-3.5,neutral,0.999692440032959
75569999,original-answer,neutral,0.9997316002845764
75709844,chat-gpt-3.5,neutral,0.999678373336792
75709844,original-answer,neutral,0.9996293783187866
75248840,chat-gpt-3.5,neutral,0.9996700286865234
75248840,original-answer,neutral,0.9991974234580994
75100575,chat-gpt-3.5,neutral,0.9996076226234436
75100575,original-answer,neutral,0.9997020363807678
75958646,chat-gpt-3.5,neutral,0.9997380375862122
75958646,original-answer,neutral,0.9988632202148438
74895100,chat-gpt-3.5,neutral,0.9996756315231323
74895100,original-answer,neutral,0.9997764229774475
75909740,chat-gpt-3.5,neutral,0.9997106194496155
75909740,original-answer,neutral,0.9993509650230408
75141541,chat-gpt-3.5,neutral,0.9997336268424988
75141541,original-answer,neutral,0.9997395873069763
75672793,chat-gpt-3.5,neutral,0.9993096590042114
75672793,original-answer,neutral,0.881956934928894
74633644,chat-gpt-3.5,neutral,0.9997301697731018
74633644,original-answer,neutral,0.9996423721313477
75758831,chat-gpt-3.5,neutral,0.9996784925460815
75758831,original-answer,neutral,0.9996656179428101
74871350,chat-gpt-3.5,neutral,0.9996345043182373
74871350,original-answer,neutral,0.7664837837219238
74704512,chat-gpt-3.5,neutral,0.9996107220649719
74704512,original-answer,neutral,0.9997125267982483
76018687,chat-gpt-3.5,neutral,0.9995525479316711
76018687,original-answer,neutral,0.9997219443321228
75584772,chat-gpt-3.5,positive,0.9475377798080444
75584772,original-answer,neutral,0.9968055486679077
74635523,chat-gpt-3.5,neutral,0.9997285008430481
74635523,original-answer,neutral,0.9997395873069763
75768527,chat-gpt-3.5,neutral,0.9996644258499146
75768527,original-answer,neutral,0.9995431900024414
75659998,chat-gpt-3.5,neutral,0.9997444748878479
75659998,original-answer,neutral,0.9997277855873108
75338255,chat-gpt-3.5,neutral,0.9996911287307739
75338255,original-answer,neutral,0.9997537732124329
75367179,chat-gpt-3.5,neutral,0.9996702671051025
75367179,original-answer,neutral,0.9996992349624634
75080442,chat-gpt-3.5,neutral,0.9996575117111206
75080442,original-answer,neutral,0.998198926448822
75003039,chat-gpt-3.5,neutral,0.9997084736824036
75003039,original-answer,neutral,0.9997325539588928
74632731,chat-gpt-3.5,neutral,0.9997360110282898
74632731,original-answer,neutral,0.9997721314430237
75264592,chat-gpt-3.5,neutral,0.9997037053108215
75264592,original-answer,neutral,0.99953293800354
74694970,chat-gpt-3.5,neutral,0.999700665473938
74694970,original-answer,neutral,0.9996671676635742
75029678,chat-gpt-3.5,neutral,0.9997527003288269
75029678,original-answer,neutral,0.9996825456619263
75780030,chat-gpt-3.5,neutral,0.9995853304862976
75780030,original-answer,neutral,0.9995073080062866
75902318,chat-gpt-3.5,neutral,0.999481737613678
75902318,original-answer,neutral,0.9997578263282776
75062538,chat-gpt-3.5,neutral,0.9996258020401001
75062538,original-answer,neutral,0.9997232556343079
75915623,chat-gpt-3.5,neutral,0.9997259974479675
75915623,original-answer,neutral,0.9997279047966003
75349712,chat-gpt-3.5,neutral,0.9995954632759094
75349712,original-answer,neutral,0.998080849647522
75198599,chat-gpt-3.5,neutral,0.9997219443321228
75198599,original-answer,neutral,0.999657392501831
75794776,chat-gpt-3.5,neutral,0.9992324113845825
75794776,original-answer,neutral,0.9997299313545227
74919045,chat-gpt-3.5,neutral,0.9997832179069519
74919045,original-answer,neutral,0.9971762895584106
75635774,chat-gpt-3.5,neutral,0.9996277093887329
75635774,original-answer,neutral,0.999323844909668
75291308,chat-gpt-3.5,neutral,0.9997058510780334
75291308,original-answer,neutral,0.9996374845504761
74813041,chat-gpt-3.5,neutral,0.9997658133506775
74813041,original-answer,neutral,0.9996949434280396
75369191,chat-gpt-3.5,neutral,0.9996364116668701
75369191,original-answer,neutral,0.9996629953384399
75426952,chat-gpt-3.5,neutral,0.999508261680603
75426952,original-answer,neutral,0.9994568228721619
76012769,chat-gpt-3.5,neutral,0.9997404217720032
76012769,original-answer,neutral,0.9993088245391846
75513958,chat-gpt-3.5,neutral,0.9996662139892578
75513958,original-answer,neutral,0.9997709393501282
74802863,chat-gpt-3.5,neutral,0.9995169639587402
74802863,original-answer,neutral,0.999605119228363
74996056,chat-gpt-3.5,neutral,0.9997683167457581
74996056,original-answer,neutral,0.9984279870986938
75119837,chat-gpt-3.5,neutral,0.9997114539146423
75119837,original-answer,neutral,0.9996278285980225
75903800,chat-gpt-3.5,neutral,0.9996523857116699
75903800,original-answer,neutral,0.9996563196182251
75346885,chat-gpt-3.5,neutral,0.9996590614318848
75346885,original-answer,neutral,0.9993153810501099
75135923,chat-gpt-3.5,neutral,0.999569833278656
75135923,original-answer,neutral,0.9996744394302368
75958436,chat-gpt-3.5,neutral,0.9995278120040894
75958436,original-answer,neutral,0.8288282752037048
74637515,chat-gpt-3.5,neutral,0.9997591376304626
74637515,original-answer,neutral,0.9996165037155151
75715631,chat-gpt-3.5,neutral,0.9996534585952759
75715631,original-answer,neutral,0.9997484087944031
75745637,chat-gpt-3.5,neutral,0.9996492862701416
75745637,original-answer,neutral,0.9997068047523499
75919061,chat-gpt-3.5,positive,0.9956713914871216
75919061,original-answer,neutral,0.9997443556785583
75494817,chat-gpt-3.5,neutral,0.9997468590736389
75494817,original-answer,neutral,0.9997435212135315
75644586,chat-gpt-3.5,neutral,0.9996411800384521
75644586,original-answer,neutral,0.994523286819458
75449604,chat-gpt-3.5,neutral,0.9996440410614014
75449604,original-answer,neutral,0.9972919821739197
75977888,chat-gpt-3.5,neutral,0.9996908903121948
75977888,original-answer,neutral,0.9997429251670837
75135939,chat-gpt-3.5,neutral,0.9996567964553833
75135939,original-answer,neutral,0.9996234178543091
75346823,chat-gpt-3.5,neutral,0.999711811542511
75346823,original-answer,neutral,0.999649167060852
74733701,chat-gpt-3.5,neutral,0.9997088313102722
74733701,original-answer,neutral,0.9997246861457825
75841863,llama,neutral,0.9995740056037903
75841863,chat-gpt-3.5,neutral,0.999407172203064
75841863,original-answer,neutral,0.9996362924575806
76030821,llama,positive,0.9995260238647461
76030821,chat-gpt-3.5,neutral,0.9997311234474182
76030821,original-answer,neutral,0.9997523427009583
75011823,llama,neutral,0.9995207786560059
75011823,chat-gpt-3.5,neutral,0.9997223019599915
75011823,original-answer,negative,0.9436652064323425
75353543,llama,neutral,0.9996163845062256
75353543,chat-gpt-3.5,neutral,0.9996744394302368
75353543,original-answer,neutral,0.9995810389518738
75789993,llama,neutral,0.9992434978485107
75789993,chat-gpt-3.5,neutral,0.9997543692588806
75789993,original-answer,neutral,0.9996542930603027
75429405,llama,neutral,0.9996953010559082
75429405,chat-gpt-3.5,neutral,0.999687671661377
75429405,original-answer,neutral,0.9977285265922546
75377220,llama,neutral,0.9994632601737976
75377220,chat-gpt-3.5,positive,0.9927775859832764
75377220,original-answer,neutral,0.9997844099998474
75055688,llama,positive,0.9997859597206116
75055688,chat-gpt-3.5,neutral,0.9996652603149414
75055688,original-answer,neutral,0.9997000694274902
75504826,llama,neutral,0.9995055198669434
75504826,chat-gpt-3.5,neutral,0.9996522665023804
75504826,original-answer,neutral,0.7185347676277161
74911648,llama,positive,0.9963527917861938
74911648,chat-gpt-3.5,neutral,0.9996341466903687
74911648,original-answer,neutral,0.9971701502799988
75044024,llama,neutral,0.999695897102356
75044024,chat-gpt-3.5,neutral,0.9997428059577942
75044024,original-answer,neutral,0.9989118576049805
74844464,llama,neutral,0.9997637867927551
74844464,chat-gpt-3.5,neutral,0.9997656941413879
74844464,original-answer,neutral,0.9997155070304871
74959366,llama,neutral,0.9997178912162781
74959366,chat-gpt-3.5,neutral,0.9997180104255676
74959366,original-answer,neutral,0.9995438456535339
75260382,llama,neutral,0.9995772242546082
75260382,chat-gpt-3.5,neutral,0.999693751335144
75260382,original-answer,neutral,0.9996196031570435
75341458,llama,positive,0.9997993111610413
75341458,chat-gpt-3.5,neutral,0.9997305274009705
75341458,original-answer,neutral,0.9997689127922058
