73630660,PySimpleGUI Combo: Bind key/value pair array or get selected index?,"I'm really astounded that there doesn't seem to be a way to bind a dictionary or key/value pair array to a simple dropdownlist that the Combo element is supposed to cover. The contents of a given Combo in my app is fetched from the database and I would like to know the primary key of any item that is selected from said Combo. However, it only seems possible to populate the Combo with a list of strings, so everytime I tried to &quot;get&quot; the item, the name string is all I've got left.
A temporary workaround where I fetch the source item from the database based on the name string is tenuous at best, as there's no guarantee that I'm getting the actual item and not some alternative that happens to have the same name. Also, it would be unneccesary to do another database trip, when you've already just fetched all the items!
A more reliable workaround where I keep the table rows in memory and then look up the row using the selected index, also falls short, because, in contrast with pysimplegui's Listbox element, you cannot get the selected item's index of a Combo!!!
What gives!? I'm about to completely give up on PySimpleGUI in favour of a (hopefully) better alternative. If you know of any, I would regard that as an answer to my question also.

EDIT: Thanks to Jason Yang's Answer I arrived at the following:
import PySimpleGUI as sg

# Internal 
import data_access as db
import util

collections = db.getRows('collection')
collList = util.convert_dbrow_list(collections)

layout = [[sg.Text('collections'), sg.Combo(collList, enable_events=True, key='cbxCollections', size=(30, 1))],]
window = sg.Window('testing', layout)

while True:
    event, values = window.read()
    if event == sg.WINDOW_CLOSED:
        break
    elif event =='cbxCollections':
        text = values[event]
        index = window[event].widget.current()
        id = collections[index]['id'] 
        spid = collections[index]['spid'] 
        print(index, id, spid, repr(values[event]))

window.close()

","python, combobox, pysimplegui, selectedindex",0,73631015,"You can use method current() for the widget of Combo element, or index the value of entry from the value list of Combo element.
import PySimpleGUI as sg

data = ['One', 'Two', 'Three', 'Four']

layout = [
    [sg.Combo(data, size=20, enable_events=True, key='COMBO')],
    [sg.Push(), sg.Button('Check')],
]
window = sg.Window('Title', layout)

while True:

    event, values = window.read()

    if event == sg.WIN_CLOSED:
        break
    elif event in ('COMBO', 'Check'):
        text = values['COMBO']
        index1 = window['COMBO'].widget.current()
        index2 = data.index(text) if text in data else -1
        print(index1, index2, repr(values['COMBO']))

window.close()

"
74338106,Using same partial but with different variable for loop Rails,"I want to use the same partial, but changing the main variable of the loop inside the partial so that the layout is the same, but different results show in each tab. I thought I could make this happen using locals, but I tried it with no luck. Any ideas?
&lt;div class=&quot;tab-content&quot; id=&quot;pills-tabContent&quot;&gt;
  &lt;div class=&quot;tab-pane fade show active&quot; id=&quot;pills-home&quot; role=&quot;tabpanel&quot; aria-labelledby=&quot;campaigns-active-tab&quot;&gt;
    &lt;%= render partial: 'campaigns_list' %&gt;
  &lt;/div&gt;
  &lt;div class=&quot;tab-pane fade&quot; id=&quot;pills-profile&quot; role=&quot;tabpanel&quot; aria-labelledby=&quot;campaigns-inactive-tab&quot;&gt;
    &lt;%= render partial: 'campaigns_list' %&gt;
  &lt;/div&gt;
&lt;/div&gt;

Controller:
@active_campaigns = @campaigns.where(status: 1).order(created_at: :desc)
@inactive_campaigns = @campaigns.where(status: 2).order(created_at: :desc)

Partial:
Here, the variable should change from active to inactive campaigns:
  &lt;% @campaigns.each do |campaign| %&gt;
      &lt;tr scope=&quot;row d-flex align-items-center justify-content-center&quot;&gt;

",ruby-on-rails,-1,74338494,"
I thought I could make this happen with locals

Yes you can; however, the code you provided does not use locals.
Local usage would be:
&lt;%= render partial: 'campaigns_list', locals: { campaigns: @active_campaigns } %&gt;
And you can thus loop through campaigns within the partial.
Docs for locals
"
73675612,"Why I got syntax error, when trying to use concept?","I am using Visual Studio 2022, with the latest compiler. I have a problem, when I am trying to create concept definition. I got many syntax error, for example
syntax error: identifier 'has_type_member'
syntax error: missing ';' before '{'
template&lt;typename T&gt;
        concept has_type_member = requires { typename T::type; };

I have tried many other basic examples about concepts.
Thanks for your help!
","c++, c++20, visual-studio-2022, c++-concepts",2,73676371,"In Visual Studio 2022, ISO C++ 14 Standard in enabled by default. Concept feature is available since C++20.
To enable ISO C++20 standard for your project, right click on the project name and select Properties, under Configuration Properties -&gt; General -&gt; C++ Language Standard select ISO C++20 Standard (/stdc++20).

"
74506570,Bad request instead of message,"i hava a problem that i am unble to figure whats i am doing wrong.
So basically backend sends the error message but somehow browser is overwrites the message with Bad request.
Screen shoot of message that browser retuens me.
This is the response from API
I want to know why my browser is giving me bad request instead of response.
","angular, error-handling, httpresponse, http-status-code-400, 400-bad-request",-1,74506615,"Without to see your code I think you can solve the problem with the observe option inside the http request. The observe option gives you the full response.
Angular Guide Http

Greetings, Flo
"
73518721,Set item opacity in RecyclerView depending if item is in center,"I want to display items in a horizontal list using RecyclerView. At a time, only 3 items will be displayed. 1 in the middle and the other 2 on the side, below is an image of what I'm trying to achieve:

I'm using LinearSnapHelper which centers an item all of the time. When an item is moved away from the center I would like the opacity to progessively change from 1f to 0.5f.
Here is the below code which I've written to help:
class CustomRecyclerView(context: Context, attrs: AttributeSet) : RecyclerView(context, attrs) {
    
    private var itemBoundsRect: Rect? = null

    init {
        itemBoundsRect = Rect()
        addOnScrollListener(object : OnScrollListener() {
            override fun onScrolled(recyclerView: RecyclerView, dx: Int, dy: Int) {
                super.onScrolled(recyclerView, dx, dy)
                calculateVisibility()
            }
        })
    }

    private fun calculateVisibility() {
        val linearLayoutManger: LinearLayoutManager = layoutManager as LinearLayoutManager
        val firstVisibleItem = linearLayoutManger.findFirstVisibleItemPosition()
        val lastVisibleItem = linearLayoutManger.findLastVisibleItemPosition()
        var indexes: MutableList&lt;Int&gt; = mutableListOf()
        for (i in firstVisibleItem..lastVisibleItem) {
            indexes.add(i)
            val item: View = layoutManager?.findViewByPosition(i) ?: continue
            item.getGlobalVisibleRect(itemBoundsRect)
            var itemSize = layoutManager!!.findViewByPosition(i)!!.width
            
            var visibleSize = 0
            if (indexes.size == 1) {
                visibleSize = itemBoundsRect!!.right
            } else {
                visibleSize = itemBoundsRect!!.right - itemBoundsRect!!.left
            }



            var visibilty = visibleSize * 100 / itemSize
            if (visibilty &gt; 0) {
                visibilty = 100 - visibilty
            }

            val viewHolder = findViewHolderForLayoutPosition(i)
            viewHolder!!.itemView.alpha = (100 - visibilty).toFloat() / 100f
        }
    }
}

It doesn't work as expected as the opacity changes at the wrong time. The image below demonstrates this better. I expect the opacity to progressively begin to change when the item edges come out of the red box. However, it only starts when the item reaches the yellow edges.

Is there a way to achieve this effect?
Thank you :)
","android, kotlin, android-recyclerview, android-animation",1,73519659,"Your code for calculateVisibility() is looking at global position when looking at the relative position within the RecyclerView is sufficient. Maybe there is more to the code than you posted, but try the following. This code looks at the x position of each visible view and calculates the alpha value as a function of displacement from the center of the RecyclerView. Comments are in the code.
private fun calculateVisibility(recycler: RecyclerView) {
    val midRecycler = recycler.width / 2
    val linearLayoutManger: LinearLayoutManager = recycler.layoutManager as LinearLayoutManager
    val firstVisibleItem = linearLayoutManger.findFirstVisibleItemPosition()
    val lastVisibleItem = linearLayoutManger.findLastVisibleItemPosition()
    for (i in firstVisibleItem..lastVisibleItem) {
        val viewHolder = recycler.findViewHolderForLayoutPosition(i)
        viewHolder?.itemView?.apply {
            // This is the end of the view in the parent's coordinates
            val viewEnd = x + width
            // This is the maximum pixels the view can slide left or right until it disappears.
            val maxSlide = (midRecycler + width / 2).toFloat()
            // Alpha is determined by the percentage of the maximum slide the view has moved.
            // This assumes a linear fade but can be adjusted to fade in alternate ways.
            alpha = 1f - abs(maxSlide - viewEnd) / maxSlide
            Log.d(&quot;Applog&quot;, String.format(&quot;pos=%d alpha=%f&quot;, i, alpha))
        }
    }
}

The foregoing assumes that sizes remain constant.
"
73694809,Attempting to solve “how old is your dog in human years?” in python on coursera,"I keep running into a problem that I am unable to understand. Can someone please help me understand what it means. just need a hint if that's ok. I have attempted to google the error I have attempted asking my coworkers and my last resort is the stack overflow community. so far the only thing I was able to make out is the my print is incorrectly formatted but how I cannot understand.
Here is my code:
def calculator():
    age = input(&quot;Please enter dog age &quot;)
    d_age = 0
    try:
        d_age = float(age)
        if d_age &lt;= 0:
            raise NameError
        elif d_age &gt;= 5:
            d_age = ((d_age - 5) * 7 + 36)
          
        elif d_age &lt;= 1:
            d_age = (d_age * 15)
            
        elif d_age &lt;= 2:
            d_age = (d_age * 12)
            
        elif d_age &lt;= 3:
            d_age = (d_age * 9.3)
           
        elif d_age &lt;= 4:
            d_age = (d_age * 8)
            
        elif d_age &lt;= 5:
            d_age = (d_age * 7.2)

    except ValueError:
        print(&quot;entered age is invalid!&quot;)
    except NameError:
        print(&quot;Please enter a non negative age&quot;)
    print(&quot;The given dog age&quot;, age, &quot;is&quot;, round(d_age, 2), &quot;in human years.&quot;)

calculator()

",python,0,73694915,"Try this. Previously, if you inputted &quot;1&quot; if d_age &lt;= 1: would be true, and if d_age &lt;= 2: would be true, and so on so forth. This only allows one condition to be true which gives the correct answer.
Your second sneakier issue is that the course is assuming your calculator function does not take any arguments, but rather calls input from inside the function.
def calculator():
    age = input(&quot;Please enter dog age &quot;)
    d_age = 0
    try:
        d_age = float(age)
        if d_age &lt;= 0:
            raise NameError
        elif d_age &gt;= 5:
            d_age = ((d_age - 5) * 7 + 36)
          
        elif d_age &lt;= 1:
            d_age = (d_age * 15)
            
        elif d_age &lt;= 2:
            d_age = (d_age * 12)
            
        elif d_age &lt;= 3:
            d_age = (d_age * 9.3)
           
        elif d_age &lt;= 4:
            d_age = (d_age * 8)
            
        elif d_age &lt;= 5:
            d_age = (d_age * 7.2)

    except ValueError:
        print(&quot;entered age is invalid!&quot;)
    except NameError:
        print(&quot;Please enter a non negative age&quot;)
    print(&quot;The given dog age&quot;, age, &quot;is&quot;, round(d_age, 2), &quot;in human years.&quot;)

calculator()

"
74041404,How to get a list of main folders inside root directory in the S3 bucket? Amazon S3,"I am having a S3 bucket with folders and sub-folders containing files, I am trying to list all the folder names inside root directory. I dont want to list the sub-folders and files.
ex:
Test/Test1
Test/Test2
Test/Test3
Test/Test4
etc...

I have tried the following code which lists all the keys inside root directory
getListAllKeys(rootDirectory) {
    const containedEntities = {
      files: [],
      directories: []
    };
    const params = {
      Bucket: this.bucket,
      Prefix: Test/,
      Delimiter: Test/
    };

    return new Promise((resolve, reject) =&gt; this._listAllKeys(
      resolve,
      reject,
      params,
      containedEntities
    ));
  }

  
  _listAllKeys(resolve, reject, params, containedEntities) {
    this.s3.listObjectsV2(params).promise()
      .then(({
        Contents, IsTruncated, NextContinuationToken,
      }) =&gt; {                   
        // filter files and directories
        Contents.forEach((item) =&gt; {
          containedEntities[item.Key.endsWith('/') ? 'directories' : 'files'].push(item);
        });
        // fetch further info if response is truncated
        if (IsTruncated) {
          this._listAllKeys(
            resolve,
            reject,
            Object.assign(params, { ContinuationToken: NextContinuationToken }),
            containedEntities
          );
        } else {
          resolve(containedEntities);
        }
      })
      .catch(reject);
  }

I am using AWS-SDK package. Please let me know how to list only the main folders
","javascript, node.js, amazon-web-services, amazon-s3",1,74041708,"To obtain a list of directories, specify Delimiter='/' (with no Prefix specified).
A list of directories at the top (root) level will be returned in a list called CommonPrefixes.
It also works for sub-folders by specifying a Prefix.
"
72854554,Vuetify v-navigation-drawer cannot overflow button,"I have a v-navigation-drawer and it's design must include a toggle expand button that overflows the drawer itself like so:

But for some unknown reason, I  can't remove the overflow hidden property.
I tried to remove it like this:
    .v-navigation-drawer {
      overflow: auto;

      .v-navigation-drawer__content {
        overflow-x: auto;
      }
    }

No success:

Here the codepend reproducing the issue: https://codepen.io/aug-riedinger/pen/poLjJyq
Can anyone help on this?
Thanks
","vuetify.js, v-navigation-drawer",2,72900895,"Just as kael said, you need to set the overflow property to visible for normal and mini variant. Like this:
.v-navigation-drawer--mini-variant, .v-navigation-drawer {
  overflow: visible !important;
  
}

.expand-toggle {
  position: absolute;
  height: 3rem;
  z-index: 1;
  right: -14px;
  top: 30px;
  bottom: 0;
  .v-btn {
    margin: auto;
    border: thin solid white !important;
  }
}


"
74454140,How to conditionally chain iterators?,"Let's say I have:
let it = [1, 2, 3].into_iter();
let jt = [4, 5, 6].into_iter();
let kt = [7, 8, 9].into_iter();

Then I have boolean conditions i, j and k. I want to generate an iterator that conditionally chains it, jt and kt together based on the values of i, j and k. Can I do this with just the built-in Rust Iterator functionality?
","rust, iterator",2,74454267,"You can make Option into an iterator.
let it = i.then_some([1, 2, 3]).into_iter().flatten();
let jt = j.then_some([4, 5, 6]).into_iter().flatten();
let kt = k.then_some([7, 8, 9]).into_iter().flatten();
let iter = it.chain(jt).chain(kt);

If the condition is false, then condition.then_some(...) will return None, making an empty iterator. Otherwise a Some(...) is returned. into_iter().flatten() will transform Option&lt;impl IntoIterator&lt;Item=T&gt;&gt; to impl Iterator&lt;Item=T&gt;.
"
74014951,Adding columns and puting value in a new row in R Script,"I am trying to add particular columns of data frame and adding these values in a new row of the same data frame.
TCM&lt;-colSums(df[3:16])--this add all the values
Now in the same file &quot;TCM&quot; I want to have new added values at the last row named Total.
",r,0,74015396,"You will need the last row to be of the same length with your other rows if you want to bind them. I can write the code assuming you want the first column to be &quot;Total&quot; and second column to be NA. If you have different values in mind simply modify the inputs for the respective values.
first_val = &quot;Total&quot;
second_val = NA
to_bind = c(first_val,second_val,TCM)
df = rbind(df,to_bind)

"
74297221,Timing range from request to response in J1939,"Generally a request is sent via 0xEB00 and response is capured by 0xEC00 (Response more than 8 bytes) in J1939,what is the range for the response from request?
Example:-
0.00  - 0xEB00 - EC FE 00
xx.xx - 0xEC00 - xx xx xx xx xx EC FE 00.
What can be the possible range of xx.xx be ?
Looked into many options but unable to find the exact range.
Somewhere its mentioned as 10 - 200 =&gt; Datapackets
and somewhere its mentioned as 0 - 1250
","request, response, can-bus, j1939",0,74304230,"All devices, when required to provide a response, must do so within 0.20s (Tr). All devices expecting a response must wait at least 1.25s (T3) before giving up or retrying. These times assure that any latencies due to bus access or message forwarding across bridges do not cause unwanted timeouts. Different time values can be used for specific applications when required. For instance, for high-speed control messages, a 20 ms response may be expected. Reordering any buffered messages may be necessary to accomplish the faster response. There is no restriction on minimum response time.
Time between packets of a multipacket message directed to a specific destination is 0 to 200 ms. This means that backto-back messages can occur and they may contain the same identifier. The CTS mechanism can be used to assure a
given time spacing between packets. The required time interval between packets of a Multipacket Broadcast message is 50 to 200 ms. A minimum time of 50 ms assures the responder has time to pull the message from the CAN hardware.
The responder shall use a timeout of 250 ms (provides margin allowing for the maximum spacing of 200 ms).
a. Maximum forward delay time within a bridge is 50 ms Total number of bridges = 10 (i.e. 1 tractor + 5 trailers + 4 dollies = 10 bridges) Total network delay is 500 ms in one direction.
b. Number of request retries = 2 (3 requests total); this includes the situation where the CTS is used to request the retransmission of data   packet(s). c. 50 ms margin for timeouts
"
73587743,Android Alarm setExactAndAllowWhileIdle only triggers once,"I'm using the setExactAndAllowWhileIdle as follows:
notificationAlarmMgr?.setExactAndAllowWhileIdle(
    AlarmManager.RTC_WAKEUP,
    notificationCalendar.timeInMillis,
    notificationAlarmIntent
)

Before I used setInexactRepeating and I was able to fire the alarm once everyday:
notificationAlarmMgr?.setInexactRepeating(
    AlarmManager.RTC_WAKEUP,
    notificationCalendar.timeInMillis,
    AlarmManager.INTERVAL_DAY,
    notificationAlarmIntent
)

setExactAndAllowWhileIdle doesn't have a intervalMillis parameter like setInexactRepeating does, so I can't pass AlarmManager.INTERVAL_DAY as an argument so that the alarm goes off everyday.
How do I make my alarm go off once everyday using setExactAndAllowWhileIdle?
Update 1:
More code for sending the alarm:
notificationAlarmIntent = Intent(
    context,
    NotificationAlarmReceiver::class.java
).let { intent -&gt;
    PendingIntent.getBroadcast(
        context,
        NOTIFICATION_ID,
        intent,
        PendingIntent.FLAG_IMMUTABLE
    )
}

The BroadcastReceiver() for the notification:
@RequiresApi(Build.VERSION_CODES.O)
class NotificationAlarmReceiver : BroadcastReceiver() {
    override fun onReceive(context: Context, intent: Intent) {
        val i = Intent(context, SplashActivity::class.java).apply {
            flags = Intent.FLAG_ACTIVITY_NEW_TASK or Intent.FLAG_ACTIVITY_CLEAR_TASK
        }

        val pendingIntent = PendingIntent.getActivity(
            context,
            0,
            i,
            PendingIntent.FLAG_IMMUTABLE
        )

        val builder = NotificationCompat.Builder(context, Constants.NOTIFICATION_CHANNEL_ID)
            .setSmallIcon(R.drawable.ic_notification_icon)
            .setColor(ContextCompat.getColor(context, R.color.colorPrimary))
            .setContentTitle(context.getString(R.string.notification))
            .setContentText(NOTIFICATION_CONTEXT_TEXT)
            .setPriority(NotificationCompat.PRIORITY_DEFAULT)
            .setStyle(NotificationCompat.BigTextStyle().bigText(NOTIFICATION_CONTEXT_TEXT))
            .setContentIntent(pendingIntent)
            .setAutoCancel(true)

        with(NotificationManagerCompat.from(context)) {
            notify(Constants.NOTIFICATION_NOTIFICATION_ID, builder.build())
        }
    }

    companion object {
        private val NOTIFICATION_CONTEXT_TEXT: String by lazy { &quot;Lorem ipsum&quot; }
    }
}

","android, alarmmanager, android-alarms",1,73587758,"As part of the other work being done by whatever notificationAlarmIntent invokes, have it also call setExactAndAllowWhileIdle() for the next time you want to get control.
For example, you can put your setExactAndAllowWhileIdle() code in a utility function:
fun setTheCottonPickinAlarm(context: Context, whenDoesItGoOff: Calendar) {
    val alarmManager = context.getSystemService(AlarmManager::class.java)

    val notificationAlarmIntent = Intent(
        context,
        NotificationAlarmReceiver::class.java
    ).let { intent -&gt;
        PendingIntent.getBroadcast(
            context,
            NOTIFICATION_ID,
            intent,
            PendingIntent.FLAG_IMMUTABLE
        )
    }

    alarmManager?.setExactAndAllowWhileIdle(
        AlarmManager.RTC_WAKEUP,
        whenDoesItGoOff.timeInMillis,
        notificationAlarmIntent
    )
}

Then, in addition to wherever you are calling the existing AlarmManager code, you can call it from onReceive() of your NotificationAlarmReceiver:
@RequiresApi(Build.VERSION_CODES.O)
class NotificationAlarmReceiver : BroadcastReceiver() {
    override fun onReceive(context: Context, intent: Intent) {
        val i = Intent(context, SplashActivity::class.java).apply {
            flags = Intent.FLAG_ACTIVITY_NEW_TASK or Intent.FLAG_ACTIVITY_CLEAR_TASK
        }

        val pendingIntent = PendingIntent.getActivity(
            context,
            0,
            i,
            PendingIntent.FLAG_IMMUTABLE
        )

        val builder = NotificationCompat.Builder(context, Constants.NOTIFICATION_CHANNEL_ID)
            .setSmallIcon(R.drawable.ic_notification_icon)
            .setColor(ContextCompat.getColor(context, R.color.colorPrimary))
            .setContentTitle(context.getString(R.string.notification))
            .setContentText(NOTIFICATION_CONTEXT_TEXT)
            .setPriority(NotificationCompat.PRIORITY_DEFAULT)
            .setStyle(NotificationCompat.BigTextStyle().bigText(NOTIFICATION_CONTEXT_TEXT))
            .setContentIntent(pendingIntent)
            .setAutoCancel(true)

        with(NotificationManagerCompat.from(context)) {
            notify(Constants.NOTIFICATION_NOTIFICATION_ID, builder.build())
        }

        setTheCottonPickinAlarm(context, calculateTheNextAlarmTime())
    }

    companion object {
        private val NOTIFICATION_CONTEXT_TEXT: String by lazy { &quot;Lorem ipsum&quot; }
    }
}

(where you would supply the calculateTheNextAlarmTime() implementation, or add that logic to setTheCottonPickinAlarm() itself)
"
73422387,Sphinx: how to change the function signature display format?,"I have a sphinx theme that renders function signatures using italics rather than code.
(my_function(arg1, arg2) rather than my_function(arg1, arg2))
I'd like to change that behavior, but I'm not sure how... Any ideas?
I'm using autodoc so most of my .rst files just look like this rather than explicitly listed functions (if that helps to know).
.. automodule:: my_module
   :members:
   :undoc-members:
   :show-inheritance:

The theme in question is sphinx_material https://bashtage.github.io/sphinx-material/, maybe I should just switch themes, but it's pretty except for function signatures being italicized rather than rendered as code.
For an example function documentation, see here: https://bashtage.github.io/sphinx-material/pymethod.html?highlight=send_message
","python, material-design, python-sphinx",1,73561285,"Thanks to Steve and some more searching, I was able to do this:
See here for how to add custom CSS: How to add custom css file to Sphinx?
In my case, what I needed in the custom.css file was
@import 'material_sphinx.css';

.sig.sig-object.py{
    font-feature-settings: &quot;kern&quot;;
    font-family: &quot;Roboto Mono&quot;, &quot;Courier New&quot;, Courier, monospace;
    background: #f8f8f8;
}

"
74325785,How can I provide a RGBA png file to OpenAI PHP library,"I import Orhanerday\OpenAi library to my DALL-E Examples project but when I provide images, I got Invalid input image - format must be in ['RGBA'], got RGB. error. I search for this error on the internet but I got nothing.
My code looks like
&lt;?php

require __DIR__ . '/vendor/autoload.php'; // remove this line if you use a PHP Framework.

use Orhanerday\OpenAi\OpenAi;

$open_ai_key = getenv(&quot;OPENAIKEY&quot;);
$open_ai = new OpenAi($open_ai_key);
 
$otter = curl_file_create(&quot;C:\Users\dotor\OneDrive\Desktop\dalle-examples\otter.png&quot;);
$mask = curl_file_create(&quot;C:\Users\dotor\OneDrive\Desktop\dalle-examples\mask.png&quot;);

$result = $open_ai-&gt;imageEdit([
    &quot;image&quot; =&gt; $otter,
    &quot;mask&quot; =&gt; $mask,
    &quot;prompt&quot; =&gt; &quot;A cute baby sea otter wearing a beret&quot;,
    &quot;n&quot; =&gt; 2,
    &quot;size&quot; =&gt; &quot;256x256&quot;,
]);

var_dump($result);

Png files;
otter.png;

mask.png;

I need to get a result without any errors, what is an RGBA png file and how can I provide?
","php, rgba, openai-api",3,74339035,"The A in RGBA stands for Alpha, which is simply a value for opacity. Since this is the type needed for OpenAI, you should convert the plain RGB to RGBA leveraging an existing library. In python, I used the Python Image Library (PIL) convert function to complete this task.
"
73550999,How to extract text between two separators in R?,"I have a vector of strings like so:
mystr &lt;- c(&quot;./10g/13.9264.csv&quot;, &quot;./6g/62.0544.csv&quot;)

I only want the part between the two forward slashes, i.e., &quot;10g&quot; and &quot;6g&quot;.
","r, stringr",1,73551053,"You could sub() here with a capture group:
mystr &lt;- c(&quot;./10g/13.9264.csv&quot;, &quot;./6g/62.0544.csv&quot;)
sub(&quot;.*/([^/]+)/.*&quot;, &quot;\\1&quot;, mystr)

[1] &quot;10g&quot; &quot;6g&quot;

"
74495897,"When button is pressed, modify other buttons","Just getting started with SwiftUI so there is probably something straightforward I am missing.
When the &quot;CHECK&quot; button is pressed, I want to change the background color of the button with an index that matches question.correctChoiceIndex, as well as the button selected by the user, if it is not the correct one.
I am not sure how to actually reference the buttons with a function (if that is the best way), and I figured it might be difficult because the buttons are made with the AnswerButton struct.
Here is my code

import SwiftUI

struct ContentView: View {
    let question: Question
   @State var guessedIndex: Int? = nil
    
    var body: some View {
        
        VStack{
            Spacer()
            Text(question.questionText)
                .padding()
           
                
        VStack {
            ForEach(question.AnswerChoices.indices) {index in
                AnswerButton(text: question.AnswerChoices[index]){ 
                    guessedIndex = index
                }
                .border(selectChoice(at: index), width: 4)
            }}
            Spacer()
            Text(&quot;Answer feedback&quot;)
                .padding()
            Spacer()
        HStack{
            Button(&quot;CHECK&quot;) {
               
            }
            .padding()
            Button(&quot;NEXT&quot;) {
                /*@START_MENU_TOKEN@*//*@PLACEHOLDER=Action@*/ /*@END_MENU_TOKEN@*/
            }
            .padding()
        }
        }
        
    }
    func selectChoice(at buttonIndex: Int) -&gt; Color {
        if buttonIndex == guessedIndex {
            return .gray

    }
        else {
            return .clear
        }
    }
    
}


struct AnswerButton: View {
    let text: String
    let onClick: () -&gt; Void
    var body: some View {
        Button(action: {
            onClick()
        }) {
                Text(text)

            }
        .padding()
        .background(Color.yellow)
    }

}
               

struct ContentView_Previews: PreviewProvider {
    static var previews: some View {
        Group {
            ContentView(question: Question.AllQuestions[0])
           
        }
    }
}



I thought looping through all the buttons in the view and checking their index could work, but it also seems a bit inefficient to do.
","ios, swift, swiftui",1,74496389,"Had to make some assumptions about the Question, and there are better ways one could structure this, but here's something that works.
This will mark an incorrect answer as red if selected and checked, and will mark the correct answer as green.
You would need to likely disable the buttons or progress after the check as well.
import SwiftUI

struct Question {
    let questionText: String
    let answerChoices: [String]
    let correctAnswerIndex: Int
}

struct ContentView: View {
    
    let question: Question
    @State var guessedIndex: Int? = nil
    @State var didCheck = false
    
    var body: some View {
        
        VStack {
            Spacer()
            Text(question.questionText)
                .padding()
            
            ForEach(0 ..&lt; question.answerChoices.count) { index in
                let answer = question.answerChoices[index]
                AnswerButton(text: answer,
                             isCorrectAnswer: index == question.correctAnswerIndex,
                             didCheck: didCheck,
                             isSelected: index == guessedIndex) {
                    guessedIndex = index
                }
            }
            Spacer()
            Text(&quot;Answer feedback&quot;)
                .padding()
            Spacer()
            HStack{
                Button(&quot;CHECK&quot;) {
                    didCheck = true
                }
                .padding()
                Button(&quot;NEXT&quot;) {
                    
                }
                .padding()
            }
        }
        
    }
    
}


struct AnswerButton: View {
    
    let text: String
    let isCorrectAnswer: Bool
    let didCheck: Bool
    let isSelected: Bool
    let onClick: () -&gt; Void
    
    var body: some View {
        Button(text, action: onClick)
            .padding()
            .border(isSelected ? .gray : .clear)
            .background(backgroundColorForCurrentState())
    }
    
    func backgroundColorForCurrentState() -&gt; Color {
        switch (didCheck, isCorrectAnswer, isSelected) {
        case (true, false, true):
            return .red
            
        case (true, true, _):
            return .green
            
        case (_, _, _):
            return .yellow
        }
    }
    
    
}


struct ContentView_Previews: PreviewProvider {
    static var previews: some View {
        Group {
            ContentView(question: Question(questionText: &quot;examnple&quot;,
                                           answerChoices: [&quot;one&quot;, &quot;two&quot;, &quot;three&quot;],
                                           correctAnswerIndex: 1))
            
        }
    }
}


"
73750333,"How to call onchange from python xml rpc, for Odoo 15?","Hello I want to update a MO product_qty field, but keep all the related records (picking/transfers)
synched.
If I write to the record the product_qty gets updated, but not the related record. When doing this manually it works as intended.
I have tried the following, with no success.
update = models.execute_kw(db, uid, password,'mrp.production', 'onchange', [1223,{'product_qty': 10}])

","python, odoo",0,73755789,"The best thing to do here is more to check in the code what functions are called that have an @api.onchage with at least product_qty in it.
By quick looking in the model with _name = 'mrp.production', I can see 3 of them. Perhaps some other classes that '_inherit' from it can add some, to be verified.
So try this :
update = models.execute_kw(db, uid, password,'mrp.production', '_onchange_product_qty', [[1223]])
update = models.execute_kw(db, uid, password,'mrp.production', '_onchange_move_raw', [[1223]])
update = models.execute_kw(db, uid, password,'mrp.production', '_onchange_move_finished', [[1223]])

There is also the possibility (a bit more rare but exists) that another model has an onchange on its production_id.product_qty e.g.
Looking at relevant models with the Regex Search @api\.onchange.*'product_qty' in both Odoo and Enterprise (if used) can be a good idea ;)
Hope it helps !
"
