user_id,reputation,creation_date,profile_before_chatgpt,last_access,bronze_badge,silver_badge,gold_badge
21471134,34,2023-03-23 06:14:33,False,2023-06-16 04:05:17,2,0,0
13111347,31,2020-03-23 13:39:59,True,2023-08-12 04:50:55,6,1,0
17498515,29,2021-11-24 08:15:08,True,2023-08-11 04:19:28,5,0,0
12518213,26,2019-12-11 07:11:59,True,2023-07-04 20:22:09,1,0,0
17718158,26,2021-12-19 14:16:45,True,2023-03-11 08:11:15,2,0,0
20779428,26,2022-12-14 17:29:27,False,2023-03-21 01:13:27,4,0,0
20945059,26,2023-01-06 07:41:59,False,2023-08-11 18:57:35,2,1,0
21100978,26,2023-01-28 13:54:19,False,2023-01-29 02:46:48,2,0,0
21188173,26,2023-02-10 10:19:55,False,2023-04-15 21:29:05,2,0,0
21253617,26,2023-02-20 16:15:40,False,2023-07-16 19:38:25,2,0,0
21308264,26,2023-02-28 20:57:32,False,2023-08-11 13:22:18,2,0,0
21629351,25,2023-04-12 17:22:43,False,2023-07-28 16:54:27,5,0,0
12340343,23,2019-11-07 17:25:08,True,2023-08-02 18:10:39,6,0,0
4141079,21,2014-10-14 06:36:34,True,2023-08-13 09:16:19,2,0,0
7023382,21,2016-10-15 08:36:22,True,2023-05-18 16:35:35,2,0,0
11558783,21,2019-05-26 14:13:08,True,2023-07-20 12:32:53,1,0,0
21056206,21,2023-01-21 11:07:42,False,2023-03-15 14:02:43,2,0,0
21531177,21,2023-03-30 17:29:23,False,2023-08-09 22:18:47,4,0,0
16293553,19,2021-06-22 18:47:28,True,2023-01-22 14:11:57,2,0,0
20711287,16,2022-12-07 03:41:01,False,2023-01-18 06:24:08,1,0,0
20822482,16,2022-12-20 06:01:03,False,2022-12-20 06:01:03,0,0,0
21474126,16,2023-03-23 10:24:21,False,2023-05-03 08:02:29,1,0,0
12317421,15,2019-11-03 16:30:47,True,2023-03-20 17:52:22,7,0,0
9043910,11,2017-12-02 12:15:04,True,2023-02-14 04:03:59,0,0,0
9410992,11,2018-02-25 21:02:20,True,2023-03-19 08:30:19,2,0,0
13739921,11,2020-06-13 09:43:12,True,2023-08-12 11:51:12,5,0,0
15667887,11,2021-04-16 23:51:57,True,2023-04-12 09:28:53,2,0,0
20780620,11,2022-12-14 22:26:36,False,2023-02-26 01:02:16,3,0,0
20840341,11,2022-12-22 09:02:06,False,2022-12-22 09:17:13,1,0,0
21480815,11,2023-03-24 06:51:47,False,2023-06-06 06:37:38,1,0,0
8967927,9,2017-11-19 16:05:27,True,2023-08-10 10:35:42,2,0,0
13064824,3,2020-03-15 04:42:56,True,2023-06-01 12:10:11,3,0,0
1118021,1,2011-12-27 12:15:42,True,2023-07-21 03:29:48,2,0,0
4875821,1,2015-05-07 12:06:39,True,2023-07-07 04:57:16,0,0,0
8597591,1,2017-09-12 08:18:50,True,2023-07-19 20:10:36,0,0,0
11792978,1,2019-07-16 11:20:18,True,2023-07-28 13:42:35,0,0,0
13835711,1,2020-06-29 12:20:02,True,2023-07-21 07:13:01,3,0,0
13838734,1,2020-06-30 01:48:29,True,2023-06-14 07:31:39,0,0,0
14643815,1,2020-11-15 12:58:25,True,2023-03-30 15:42:36,2,0,0
15455034,1,2021-03-22 15:08:10,True,2023-06-08 12:48:42,0,0,0
16967213,1,2021-09-21 11:21:54,True,2023-07-15 16:26:51,0,0,0
18894087,1,2022-04-21 08:56:28,True,2023-08-11 10:33:39,1,0,0
19318848,1,2022-06-11 06:04:26,True,2023-08-11 07:09:08,1,0,0
20365334,1,2022-10-29 07:47:02,True,2023-04-15 04:19:55,0,0,0
20872087,1,2022-12-27 08:21:21,False,2023-01-22 02:25:38,0,0,0
20927283,1,2023-01-04 07:06:00,False,2023-01-04 10:00:42,1,0,0
21011196,1,2023-01-15 02:21:07,False,2023-07-08 09:24:35,0,0,0
21272776,1,2023-02-23 06:54:14,False,2023-05-22 14:56:22,0,0,0
21451303,1,2023-03-21 17:05:06,False,2023-03-24 07:55:45,0,0,0
21507811,1,2023-03-28 03:23:55,False,2023-08-02 06:02:28,0,0,0
492364,44834,2010-10-30 15:42:43,True,2023-08-13 02:21:21,107,96,16
54829,37416,2009-01-13 19:14:09,True,2023-08-04 17:14:16,175,138,41
355239,22157,2010-06-01 05:22:41,True,2023-07-12 09:53:14,74,55,7
1728830,14737,2012-10-08 08:40:36,True,2023-08-13 04:42:49,67,47,6
320036,8155,2010-04-19 02:11:32,True,2023-08-11 00:17:20,83,64,4
2832561,5959,2013-09-30 16:09:22,True,2023-08-13 09:20:46,56,27,4
2066118,5595,2013-02-12 15:11:25,True,2023-08-08 09:21:31,55,40,4
987187,5565,2011-10-10 02:47:10,True,2023-08-13 05:58:36,22,18,1
10809602,3330,2018-12-19 01:51:51,True,2023-08-11 04:04:14,16,6,2
242298,2619,2010-01-02 08:33:19,True,2023-08-09 06:05:49,14,17,1
6947349,2575,2016-10-10 01:01:54,True,2023-08-13 00:57:12,23,23,2
167422,2089,2009-09-02 14:22:47,True,2023-05-02 14:21:34,18,17,2
5602117,1895,2015-11-24 20:04:12,True,2023-07-22 18:32:16,14,17,0
194742,1636,2009-10-22 12:47:33,True,2023-08-10 13:09:54,33,15,3
7017439,1392,2016-10-14 01:57:14,True,2023-08-11 02:15:22,20,12,1
7903243,1207,2017-04-21 15:10:43,True,2023-08-10 16:05:03,20,9,1
4279635,1142,2014-11-21 12:40:59,True,2023-04-18 15:16:03,31,14,3
6496167,852,2016-06-21 16:41:17,True,2023-08-10 19:47:11,15,9,0
3049362,823,2013-11-29 07:19:26,True,2023-04-05 09:35:44,17,12,0
9277550,672,2018-01-27 14:48:53,True,2023-05-06 20:37:31,18,6,0
1858834,668,2009-01-20 16:51:54,True,2023-04-11 05:40:30,12,7,0
21139120,663,2023-02-03 03:36:46,False,2023-08-11 10:41:29,6,0,0
5895154,621,2016-02-07 09:16:18,True,2023-08-11 19:13:52,11,5,0
5035015,607,2015-06-22 02:32:13,True,2023-08-12 07:10:26,12,6,1
8722843,568,2017-10-04 17:09:26,True,2023-08-12 01:14:32,5,4,0
763410,502,2011-05-20 16:58:56,True,2023-06-30 10:56:07,22,6,0
3050537,484,2013-11-29 14:52:00,True,2023-08-11 11:09:48,14,4,0
4188138,411,2014-10-27 22:18:28,True,2023-08-12 08:46:57,13,5,1
14139711,385,2020-08-20 16:13:31,True,2023-08-13 03:07:09,13,3,0
7095512,334,2016-10-31 10:03:16,True,2023-08-07 11:36:41,15,5,0
5739006,323,2016-01-02 15:24:12,True,2023-08-11 18:48:08,14,5,0
797202,169,2011-06-14 03:40:16,True,2023-06-13 04:46:04,9,1,0
4589705,166,2015-02-20 16:19:22,True,2023-08-12 03:45:18,12,3,0
1242989,154,2012-03-01 10:09:03,True,2023-08-07 13:23:22,8,0,0
2706232,154,2013-08-22 03:02:03,True,2023-07-08 17:53:43,11,2,0
12145499,153,2019-09-30 17:44:27,True,2023-07-26 11:15:19,7,2,1
2354536,135,2013-05-06 07:49:13,True,2023-05-29 03:18:38,7,0,0
21167888,133,2023-02-07 14:53:28,False,2023-07-19 16:34:54,6,0,0
1409571,129,2012-05-22 03:19:16,True,2023-08-07 07:34:57,3,2,0
9291582,124,2018-01-30 17:25:08,True,2023-08-13 00:19:57,10,1,0
12681613,118,2020-01-09 04:58:43,True,2023-08-07 16:11:27,6,0,0
21016210,111,2023-01-15 22:05:52,False,2023-04-23 04:38:18,4,0,0
5553673,98,2015-11-12 02:32:06,True,2023-08-07 10:13:29,4,0,0
17696405,96,2021-12-16 16:17:36,True,2023-08-09 23:17:34,6,0,0
2005872,86,2013-01-23 20:00:47,True,2023-04-28 06:54:03,4,0,0
19646329,81,2022-07-29 04:22:23,True,2023-08-05 02:11:36,5,0,0
11554455,77,2019-05-25 07:22:47,True,2023-08-09 15:06:34,6,0,0
8807619,67,2017-10-20 12:05:55,True,2023-07-17 08:50:07,5,1,0
16216138,65,2021-06-13 12:47:55,True,2023-08-06 07:51:46,6,0,0
7388789,62,2017-01-07 14:44:06,True,2023-06-24 16:05:56,5,0,0
9269371,61,2018-01-25 14:31:04,True,2023-03-13 12:09:03,3,0,0
17735980,61,2021-12-21 18:14:47,True,2023-07-03 02:57:20,3,1,0
6210224,59,2016-04-15 12:18:46,True,2023-08-13 06:16:02,7,2,0
10985280,56,2019-01-29 09:56:57,True,2023-07-17 05:37:58,4,0,0
11578403,56,2019-05-30 09:15:41,True,2023-07-31 00:31:48,4,0,0
12070531,53,2019-09-15 11:19:08,True,2023-08-13 05:34:30,3,0,0
19433977,51,2022-06-28 06:13:44,True,2023-08-11 00:16:51,6,0,0
7024453,46,2016-10-15 14:39:52,True,2023-08-11 18:26:38,4,0,0
1905140,41,2012-12-14 15:44:28,True,2023-06-06 14:38:52,1,0,0
18382607,41,2022-03-05 08:59:02,True,2023-05-21 07:08:36,6,0,0
18982108,39,2022-04-28 19:17:31,True,2023-07-31 09:24:00,2,0,0
12540441,38,2019-12-15 07:33:03,True,2023-01-07 11:10:00,8,1,0
5629776,35,2015-12-02 05:19:23,True,2023-03-24 08:48:43,6,0,0
13348297,35,2020-04-18 11:22:19,True,2023-06-04 17:44:31,5,0,0
13891698,31,2020-07-08 08:08:04,True,2023-08-09 22:54:45,2,0,0
20801481,26,2022-12-17 07:48:43,False,2023-03-11 16:36:21,3,0,0
21138039,26,2023-02-02 23:59:53,False,2023-08-10 20:53:56,1,0,0
10357240,24,2018-09-13 03:50:13,True,2023-05-02 14:50:14,2,0,0
6811578,21,2016-09-08 21:10:08,True,2023-08-13 09:03:05,3,0,0
12661733,21,2020-01-06 08:09:50,True,2023-08-03 02:52:59,2,0,0
14951466,21,2021-01-06 06:39:37,True,2023-08-09 19:33:25,3,0,0
18720644,21,2022-04-06 00:34:46,True,2023-07-13 02:51:48,2,0,0
21497782,21,2023-03-26 22:50:02,False,2023-04-17 10:53:59,2,0,0
21474170,19,2023-03-23 10:31:16,False,2023-03-23 10:31:16,2,0,0
9340345,16,2018-02-09 15:34:02,True,2023-08-12 07:23:37,2,0,0
15024595,16,2021-01-17 10:11:30,True,2023-08-10 11:36:19,3,0,0
20442742,16,2022-11-07 12:44:11,True,2023-06-24 05:58:55,1,0,0
21224524,13,2023-02-16 01:25:34,False,2023-04-10 01:51:28,4,0,0
14451714,11,2020-10-14 16:18:45,True,2023-02-08 03:56:37,2,0,0
19287211,11,2022-06-06 23:32:14,True,2023-08-10 23:59:28,3,0,0
20286542,11,2022-10-19 17:25:09,True,2023-06-08 11:15:22,3,0,0
21537070,10,2023-03-31 10:51:34,False,2023-07-10 05:45:41,2,0,0
10044155,3,2018-07-06 15:45:17,True,2023-03-26 02:45:25,4,0,0
2601352,1,2013-07-19 21:41:42,True,2023-07-01 00:04:21,2,0,0
3520334,1,2014-04-10 12:11:23,True,2023-02-21 14:21:08,0,0,0
5958502,1,2016-02-21 06:50:16,True,2023-04-07 07:37:53,2,0,0
7282604,1,2016-12-11 22:05:46,True,2023-03-21 01:18:51,1,0,0
9221578,1,2018-01-15 17:32:55,True,2023-08-13 04:54:26,1,0,0
13347589,1,2020-04-18 09:27:32,True,2023-08-13 08:08:04,4,1,0
14795041,1,2020-12-09 10:09:08,True,2023-02-23 00:01:45,2,0,0
17822874,1,2022-01-03 08:17:18,True,2023-07-06 09:17:39,2,0,0
20482883,1,2022-11-11 22:42:04,True,2023-04-13 10:47:00,4,0,0
20507883,1,2022-11-15 02:49:49,True,2023-08-08 06:03:07,1,0,0
20710947,1,2022-12-07 03:02:13,False,2022-12-09 10:41:03,1,0,0
20797391,1,2022-12-16 17:05:32,False,2023-01-22 13:54:56,3,0,0
20950803,1,2023-01-07 03:12:14,False,2023-07-01 06:56:55,3,0,0
21052862,1,2023-01-20 17:45:16,False,2023-02-11 11:19:35,0,0,0
21061284,1,2023-01-22 12:32:42,False,2023-03-30 11:31:52,0,0,0
21112992,1,2023-01-30 13:42:12,False,2023-07-26 05:18:14,1,0,0
21381392,1,2023-03-12 00:14:48,False,2023-05-08 04:17:41,2,0,0
120808,51602,2009-06-10 15:19:58,True,2023-08-08 11:11:02,115,123,9
789222,8028,2011-06-08 09:11:10,True,2023-07-26 03:26:02,32,28,1
887771,7518,2011-08-10 07:19:40,True,2023-07-07 07:25:39,34,43,4
1491439,7040,2012-06-29 10:43:32,True,2023-08-12 09:09:04,54,37,0
5394572,4734,2015-09-30 14:45:05,True,2023-08-13 05:08:37,29,19,3
47551,3334,2008-12-18 15:58:38,True,2023-07-10 23:54:33,23,30,2
4332216,3176,2014-12-06 10:59:04,True,2023-08-08 06:18:36,34,29,3
574379,2690,2011-01-13 09:42:45,True,2023-08-11 04:43:39,35,28,0
2125067,1882,2013-03-01 15:35:55,True,2023-06-17 05:48:25,44,26,8
9987590,1660,2018-06-25 02:53:13,True,2023-08-10 13:07:53,15,8,2
1961779,1582,2013-01-09 10:22:35,True,2023-08-11 07:13:59,38,20,1
5459321,1514,2015-10-18 07:07:02,True,2023-08-11 07:01:54,31,15,1
11720834,1322,2019-06-30 13:19:10,True,2023-08-13 06:01:41,17,10,0
5415299,1206,2015-10-06 14:05:48,True,2023-08-12 19:47:35,27,15,1
17200950,1034,2021-10-20 06:59:20,True,2023-08-11 14:40:48,23,6,1
3990736,853,2014-08-29 11:41:27,True,2023-08-09 08:47:55,9,8,1
12819237,766,2020-01-31 06:28:34,True,2023-08-04 09:21:48,16,5,0
5439195,681,2015-10-13 00:16:46,True,2023-08-11 07:19:17,14,6,1
6725538,669,2016-08-17 05:23:05,True,2023-08-13 05:47:54,17,10,1
14481502,541,2020-10-19 18:49:12,True,2023-08-12 20:09:32,2,3,0
3649103,521,2014-05-18 02:37:16,True,2023-07-11 09:39:07,11,4,0
4433653,453,2015-01-08 11:03:48,True,2023-08-06 14:10:16,15,4,1
1992799,401,2013-01-19 07:01:07,True,2023-06-30 03:03:26,15,5,0
9883547,374,2018-06-01 20:01:07,True,2023-08-13 09:18:54,5,3,0
10754853,367,2018-12-06 07:54:40,True,2023-08-08 16:30:46,10,3,0
7546132,349,2017-02-10 08:33:59,True,2023-08-07 07:38:49,12,2,0
2880655,347,2013-10-14 19:06:44,True,2023-08-11 04:28:45,11,1,0
3899479,317,2014-08-01 08:54:03,True,2023-08-08 02:53:09,9,3,0
11005237,197,2019-02-02 07:44:54,True,2023-08-06 06:22:12,18,2,2
5122937,173,2015-07-16 05:32:02,True,2023-08-10 02:11:38,7,0,0
13831999,161,2020-06-29 00:05:12,True,2023-08-08 11:37:48,14,3,1
18463654,144,2022-03-14 10:07:43,True,2023-08-11 04:12:08,6,0,0
18154593,141,2022-02-08 13:36:54,True,2023-08-13 03:40:55,5,0,0
14368167,139,2020-09-30 10:32:08,True,2023-07-13 10:44:20,5,1,0
13769079,135,2020-06-18 08:35:54,True,2023-08-11 03:49:42,6,0,0
1994089,131,2013-01-20 00:07:27,True,2023-04-27 15:16:29,9,0,0
14159472,129,2020-08-24 14:39:36,True,2023-08-12 06:16:37,7,1,0
9731682,121,2018-05-02 13:41:59,True,2023-08-03 18:02:11,2,0,0
3082137,120,2013-12-09 04:05:18,True,2023-07-31 04:21:50,6,0,0
16595088,113,2021-08-04 14:10:15,True,2023-08-11 13:33:03,5,0,0
2332907,103,2013-04-29 12:35:09,True,2023-03-17 21:44:08,4,1,1
11957956,96,2019-08-21 11:23:44,True,2023-08-11 08:33:47,9,0,0
1378665,83,2012-05-06 18:09:53,True,2023-06-22 10:39:28,7,0,0
5981844,78,2016-02-25 12:10:04,True,2023-07-17 05:59:50,14,0,0
6883934,76,2016-09-26 14:29:50,True,2023-08-11 15:10:34,7,0,0
2672071,72,2013-08-11 06:07:13,True,2023-06-16 10:41:22,7,0,0
6997851,67,2016-10-11 06:05:17,True,2023-08-11 10:09:31,7,0,0
10829881,62,2018-12-24 12:44:26,True,2023-06-03 07:13:06,3,0,0
5958761,61,2016-02-21 08:21:29,True,2023-08-08 23:25:41,4,0,0
8265553,59,2017-07-06 10:10:10,True,2023-05-25 05:20:29,7,1,0
11680505,58,2019-06-21 05:55:26,True,2023-08-01 12:16:19,3,0,0
12457772,57,2019-11-29 12:29:02,True,2023-08-11 09:05:14,3,0,0
985737,56,2011-10-08 15:45:26,True,2023-06-09 07:41:23,5,0,0
7334828,54,2016-12-23 08:08:42,True,2023-03-15 07:57:53,10,0,0
17277424,54,2021-10-29 02:31:44,True,2023-08-04 10:51:39,3,0,0
17293286,51,2021-10-31 10:50:15,True,2023-08-12 08:06:51,7,0,0
20871871,51,2022-12-27 07:47:27,False,2023-03-29 08:03:26,2,0,0
16975959,46,2021-09-22 09:34:16,True,2023-08-01 11:18:02,3,0,0
20893207,44,2022-12-30 05:16:42,False,2023-06-12 22:57:14,3,0,0
21060659,41,2023-01-22 10:04:04,False,2023-08-03 13:27:30,3,0,0
3422996,37,2014-03-15 07:23:56,True,2023-05-24 09:28:20,5,0,0
13864529,35,2020-07-04 09:18:40,True,2023-02-03 04:29:30,7,0,0
12517203,26,2019-12-11 04:20:46,True,2023-07-07 02:01:33,4,0,0
12093901,24,2019-09-20 02:19:32,True,2023-08-11 06:17:59,4,0,0
8611289,21,2017-09-14 16:09:17,True,2023-08-11 17:56:31,2,0,0
9379187,21,2018-02-19 00:24:31,True,2023-08-11 10:26:55,1,0,0
21365045,21,2023-03-09 11:30:06,False,2023-03-22 03:52:48,2,0,0
16909831,18,2021-09-14 10:10:08,True,2022-12-08 17:30:03,3,0,0
16471199,16,2021-07-17 16:14:15,True,2023-06-30 04:34:42,2,0,0
17987298,16,2022-01-20 14:11:09,True,2023-07-21 11:29:29,3,1,0
21517052,16,2023-03-29 04:57:52,False,2023-03-30 09:58:11,1,0,0
21579540,16,2023-04-06 04:27:22,False,2023-07-30 14:06:34,1,0,0
8907044,13,2017-11-08 08:23:48,True,2023-02-24 06:58:16,3,0,0
17500382,11,2021-11-24 11:53:55,True,2023-08-07 08:04:04,2,0,0
19140597,11,2022-05-17 19:20:42,True,2023-06-26 19:42:01,3,1,0
20878969,11,2022-12-28 06:07:06,False,2022-12-30 07:41:32,2,0,0
4649815,1,2015-03-09 08:55:30,True,2023-03-02 04:57:10,0,0,0
4661522,1,2015-03-12 02:24:56,True,2023-04-04 20:40:53,0,0,0
6127427,1,2016-03-29 01:10:48,True,2023-04-22 08:32:07,2,0,0
10062588,1,2018-07-11 00:48:23,True,2023-02-26 11:28:33,1,0,0
11856573,1,2019-07-30 04:57:31,True,2023-08-13 01:08:22,0,0,0
12058662,1,2019-09-12 09:44:28,True,2023-03-21 19:16:50,1,0,0
12782964,1,2020-01-25 17:41:41,True,2023-08-12 01:52:01,1,0,0
14887913,1,2020-12-25 08:13:14,True,2023-04-04 06:53:17,1,0,0
16608654,1,2021-08-06 11:43:00,True,2023-07-17 15:51:55,0,0,0
17591316,1,2021-12-04 19:23:15,True,2023-02-01 16:33:54,2,0,0
18222575,1,2022-02-16 05:52:50,True,2023-04-13 08:15:03,2,0,0
18863763,1,2022-04-19 08:33:11,True,2023-07-26 04:26:36,0,0,0
19314092,1,2022-06-10 08:47:23,True,2023-07-27 18:31:54,1,0,0
19622685,1,2022-07-26 02:26:13,True,2023-03-17 05:19:42,1,0,0
20332956,1,2022-10-25 13:50:18,True,2023-05-03 05:51:35,2,0,0
20926785,1,2023-01-04 05:57:04,False,2023-04-29 18:24:34,2,0,0
21045710,1,2023-01-19 13:43:16,False,2023-08-12 16:06:17,0,0,0
21117643,1,2023-01-31 06:47:14,False,2023-02-01 10:22:18,0,0,0
21295127,1,2023-02-27 01:57:15,False,2023-02-27 21:47:24,0,0,0
21350570,1,2023-03-07 10:58:45,False,2023-06-25 12:34:23,0,0,0
21354029,1,2023-03-08 01:01:53,False,2023-03-08 01:01:53,0,0,0
21356196,1,2023-03-08 07:33:48,False,2023-08-07 14:55:58,0,0,0
21500755,1,2023-03-27 07:08:59,False,2023-04-19 05:58:05,0,0,0
21642405,1,2023-04-14 07:38:02,False,2023-07-25 08:11:08,0,0,0
19410,96247,2008-09-19 20:07:45,True,2023-08-11 15:19:11,345,239,54
5761558,44346,2016-01-08 02:51:58,True,2023-06-14 07:43:15,99,53,5
467509,21763,2010-10-05 22:49:24,True,2023-08-13 08:59:13,74,65,11
406458,16169,2010-07-30 02:31:53,True,2023-07-17 07:53:26,31,26,3
7948372,12998,2017-05-01 13:51:38,True,2023-08-13 09:33:10,56,48,6
1105277,10075,2011-12-19 00:08:56,True,2023-08-11 18:28:34,76,44,5
93233,5557,2009-04-20 11:10:23,True,2023-04-06 16:13:30,35,30,3
7513718,5262,2017-02-03 18:25:50,True,2023-08-11 10:05:17,23,17,2
6121703,4954,2016-03-27 16:10:08,True,2023-08-12 16:18:57,31,18,2
237766,4367,2009-12-23 12:19:54,True,2023-08-07 04:51:22,41,28,6
4590385,3739,2015-02-20 23:18:36,True,2023-08-07 13:30:34,56,40,7
242325,3298,2010-01-02 10:08:28,True,2023-07-19 09:26:14,29,19,0
2461045,1531,2013-06-06 15:10:53,True,2023-07-09 04:15:51,24,14,0
6591585,1095,2016-07-14 17:37:03,True,2023-08-11 21:19:24,22,14,0
2724228,1028,2013-08-28 02:43:18,True,2023-08-09 10:26:00,18,8,0
4714891,686,2015-03-25 23:06:29,True,2023-08-10 12:15:42,4,4,0
3858121,632,2014-07-20 11:07:13,True,2023-08-11 09:00:21,18,5,0
796926,621,2011-06-13 22:30:18,True,2023-07-26 01:07:45,15,5,0
10276412,573,2018-08-26 11:08:34,True,2023-08-12 16:00:51,11,7,0
12172457,553,2019-10-06 09:53:20,True,2023-08-11 15:01:48,13,4,0
9777082,517,2018-05-11 10:57:18,True,2023-08-11 14:52:11,13,2,0
9510616,509,2018-03-17 23:40:54,True,2023-08-12 16:29:39,9,4,0
3732938,447,2014-06-12 03:03:44,True,2023-04-05 23:20:48,11,4,0
6512170,431,2016-06-25 07:03:34,True,2023-08-12 18:24:01,13,2,0
10406186,426,2018-09-24 01:14:54,True,2023-08-12 09:49:50,13,3,0
5354409,419,2015-09-19 14:56:11,True,2023-08-13 07:47:50,13,4,0
21164169,390,2023-02-07 05:17:10,False,2023-08-06 10:10:01,8,0,0
1493796,389,2012-06-30 23:13:21,True,2023-08-10 15:02:39,12,1,0
1979870,374,2013-01-15 04:55:16,True,2023-08-10 07:15:08,16,1,0
10024883,314,2018-07-03 02:04:54,True,2023-08-13 02:31:29,5,1,0
16256880,307,2021-06-17 20:32:40,True,2023-08-13 08:49:34,9,1,0
1668136,211,2012-09-13 05:19:54,True,2023-04-14 14:28:52,7,2,0
12271495,182,2019-10-24 20:10:28,True,2023-08-11 22:50:03,5,2,0
20658329,176,2022-12-01 11:22:49,False,2023-08-06 22:34:16,4,0,0
14048235,160,2020-08-04 09:31:56,True,2023-05-14 04:22:15,7,0,0
8074237,150,2017-05-27 07:02:56,True,2023-08-13 07:58:39,5,1,0
8881863,141,2017-11-03 12:41:11,True,2023-08-12 14:33:01,6,2,0
9070081,130,2017-12-07 19:02:18,True,2023-08-11 23:48:38,10,2,1
783873,121,2011-06-04 07:19:58,True,2023-07-12 02:20:38,3,2,0
2528260,115,2013-06-27 09:22:25,True,2023-06-04 05:22:53,5,1,0
5305573,107,2015-09-06 05:00:06,True,2023-02-02 09:09:02,5,0,0
8977632,96,2017-11-21 01:25:53,True,2023-08-01 23:32:20,4,0,0
18968207,79,2022-04-27 15:45:32,True,2023-08-12 21:51:32,3,0,0
20525800,66,2022-11-16 21:43:04,True,2023-08-06 14:51:25,7,0,0
2245191,61,2013-04-04 09:47:45,True,2023-05-26 04:04:08,6,1,0
11915399,59,2019-08-11 19:41:32,True,2023-08-11 02:28:43,2,1,0
16280620,59,2021-06-21 07:44:25,True,2023-08-11 08:40:41,3,0,0
15178484,56,2021-02-09 14:09:13,True,2023-08-12 20:13:31,3,0,0
4702637,53,2015-03-23 06:21:17,True,2023-04-26 05:17:29,4,0,0
11346532,53,2019-04-11 09:44:29,True,2023-08-10 07:36:17,11,1,0
21175168,51,2023-02-08 14:09:37,False,2023-08-07 22:20:49,2,0,0
16787345,46,2021-08-30 08:22:02,True,2023-08-11 09:54:23,6,0,0
17627638,46,2021-12-08 11:05:41,True,2023-06-26 19:44:22,3,0,0
17445290,43,2021-11-18 02:37:58,True,2023-08-10 15:23:05,5,1,0
7707022,31,2017-03-14 02:37:36,True,2023-05-30 13:53:48,5,0,0
10145099,31,2018-07-27 11:04:44,True,2023-08-09 18:26:35,4,0,0
19377572,31,2022-06-20 15:31:22,True,2023-02-08 09:44:56,2,0,0
14030096,28,2020-07-31 14:33:42,True,2023-08-13 07:28:16,3,0,0
13389510,26,2020-04-23 06:03:49,True,2023-08-07 06:56:58,3,0,0
14947029,26,2021-01-05 14:12:59,True,2023-02-25 14:49:34,2,0,0
20970847,26,2023-01-09 23:21:04,False,2023-04-25 06:41:19,1,0,0
9510988,23,2018-03-18 02:57:20,True,2023-08-10 12:05:36,6,0,0
7417327,21,2017-01-13 19:57:05,True,2023-08-13 09:10:04,5,0,0
10636288,21,2018-11-11 08:28:08,True,2023-07-24 18:43:39,2,0,0
18608392,21,2022-03-28 09:10:23,True,2023-06-27 14:31:22,3,0,0
6403927,19,2016-05-31 05:37:59,True,2023-05-11 04:21:56,4,0,0
16182855,17,2021-06-10 01:11:00,True,2023-04-10 01:22:29,5,0,0
20860567,16,2022-12-25 14:37:04,False,2023-04-27 17:29:03,1,0,0
21009968,16,2023-01-14 19:40:51,False,2023-01-14 19:40:51,0,0,0
21082774,16,2023-01-25 15:31:54,False,2023-04-10 13:14:29,2,0,0
21629750,16,2023-04-12 19:08:10,False,2023-04-12 19:08:10,0,0,0
14148549,11,2020-08-22 11:13:06,True,2023-06-27 15:32:50,2,0,0
15591566,11,2021-04-09 08:23:09,True,2023-05-08 16:38:52,3,0,0
19571600,11,2022-07-18 07:23:33,True,2023-07-22 08:49:46,4,0,0
21641423,11,2023-04-14 05:19:11,False,2023-08-07 06:55:36,2,0,0
6084718,9,2016-03-18 17:54:10,True,2023-06-24 20:06:21,2,0,0
13390914,5,2020-04-23 09:11:46,True,2023-08-10 07:58:32,2,0,0
2098795,1,2013-02-22 04:32:47,True,2023-02-03 20:24:57,0,0,0
5196233,1,2015-08-05 21:56:49,True,2023-02-10 13:36:34,3,0,0
6390834,1,2016-05-27 07:55:28,True,2023-06-19 08:25:48,6,1,0
9665563,1,2018-04-18 12:39:00,True,2023-02-24 11:41:56,1,0,0
14498742,1,2020-10-22 05:20:15,True,2023-06-02 06:57:17,2,0,0
17158242,1,2021-10-15 05:37:53,True,2023-02-17 09:05:21,1,0,0
17448054,1,2021-11-18 08:48:36,True,2023-08-10 06:07:13,1,0,0
19370724,1,2022-06-19 15:32:11,True,2023-04-15 16:38:20,2,0,0
19988325,1,2022-09-13 13:44:09,True,2023-08-07 10:34:49,2,0,0
20669415,1,2022-12-02 13:45:47,False,2023-01-16 10:55:01,0,0,0
20763154,1,2022-12-13 00:56:10,False,2023-03-25 17:53:59,0,0,0
20775269,1,2022-12-14 07:15:37,False,2023-02-24 07:44:01,0,0,0
20907793,1,2023-01-01 19:26:48,False,2023-07-31 21:44:31,1,0,0
21181635,1,2023-02-09 11:17:32,False,2023-02-17 04:19:35,1,0,0
21268911,1,2023-02-22 17:33:36,False,2023-06-02 08:33:38,0,0,0
21270009,1,2023-02-22 22:28:18,False,2023-02-23 20:53:31,1,0,0
21316209,1,2023-03-01 23:26:37,False,2023-03-04 07:57:24,2,0,0
21414651,1,2023-03-16 16:08:36,False,2023-08-12 15:32:21,3,0,0
21626297,1,2023-04-12 08:53:35,False,2023-08-09 12:38:42,0,0,0
21652639,1,2023-04-15 16:28:25,False,2023-05-22 10:34:16,0,0,0
21695711,1,2023-04-21 00:09:42,False,2023-06-23 23:14:49,2,0,0
